age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	ipa_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
o						s25	f		0			OW	1	IT	GOES	UNDER	443.7	2557.9	3717.4	139.0	284.6	726.6	29.904	29.897	29.987	0.09	ow	ow	fricative	apical	voiced	velar				G	Z	internal	2	IH0 T	G OW1 Z	AH1 N D ER0	443.7	2557.9	438.4	2478.1	425.0	2357.2	430.0	2521.7	435.3	2541.9	4
o						s25	f		0			AH	1	GOES	UNDER	MY	474.2	1708.2	2841.2	199.9	307.5	59.8	30.084	30.057	30.137	0.08	uh	ʌ	nasal	apical	voiced		complex_one_syl			Z	N	initial	1	G OW1 Z	AH1 N D ER0	M AY1	427.8	1690.0	447.0	1690.5	518.7	1756.3	550.6	1747.4	547.8	1737.5	6
o						s25	f		0			ER	0	GOES	UNDER	MY	418.5	1885.8	2571.0	246.9	298.8	560.3	30.227	30.207	30.267	0.06	*hr	ə˞				oral_apical				D	M	final	4	G OW1 Z	AH1 N D ER0	M AY1	454.9	1906.7	452.8	1906.6	366.0	1800.9	372.9	1666.9	374.9	1659.9	5
o						s25	f		0			AY	1	UNDER	MY		477.7	1700.2	2383.1	444.6	195.0	306.6	30.351	30.307	30.407	0.1	ay	aj				nasal_labial				M		final	2	AH1 N D ER0	M AY1		318.1	1619.7	377.4	1573.4	344.8	1713.0	329.0	1989.8	266.9	2294.0	6
o						s25	f		0			IH	0		PUTTING	IT	323.5	1859.3	2819.1	149.9	215.2	262.4	31.616	31.583	31.683	0.1	i	ɪ	nasal	velar	voiced	oral_apical				T	NG	internal	4		P UH1 T IH0 NG	IH0 T	468.6	1914.0	330.5	1864.6	292.0	1986.5	248.4	1910.3	254.2	1918.9	5
o						s25	f		0			IH	0	PUTTING	IT	UNDER	304.0	1681.7	2831.7	522.2	427.9	593.3	31.73	31.713	31.763	0.05	i	ɪ	stop	apical	voiceless					NG	T	initial	1	P UH1 T IH0 NG	IH0 T	AH1 N D ER0	305.0	1751.8	305.0	1751.8	266.1	1599.3	317.8	1635.2	317.8	1635.2	5
o						s25	f		0			ER	0	IT	UNDER	HERE	359.9	1855.9	2571.4	272.6	388.3	487.8	31.933	31.913	31.973	0.06	*hr	ə˞				oral_apical				D	HH	final	4	IH0 T	AH1 N D ER0	HH IY1 R	510.3	1860.4	487.2	1852.5	363.3	1955.4	407.0	2062.7	402.3	2062.0	6
o						s25	f		0			IY	1	UNDER	HERE		258.9	2286.6	2526.9	137.4	185.3	710.0	32.083	32.053	32.143	0.09	iyr	ir	central	apical	voiced					HH	R	internal	2	AH1 N D ER0	HH IY1 R		200.3	2300.0	238.3	2283.8	305.6	2364.9	287.1	2315.9	262.6	2235.8	5
o						s25	f		0			EH	1		HELP		420.1	1602.2	2596.9	435.8	423.1	205.2	35.594	35.571	35.641	0.07	e	ɛ	lateral	apical	voiced		complex_coda			HH	L	internal	2		HH EH1 L P		499.5	1674.9	476.4	1639.7	390.9	1524.5	515.8	1537.7	509.4	1507.2	6
o						s25	f		0			AA	1		NOT		751.9	1679.7	3356.8	520.8	301.1	312.9	48.825	48.742	48.992	0.25	o	ɑ	stop	apical	voiceless	nasal_apical				N	T	internal	2		N AA1 T		682.0	1709.6	754.7	1683.8	768.1	1630.0	787.3	1655.4	733.9	1663.0	4
o						s25	f		0			IH	0		IT	WAS	284.5	1763.3	2661.3	295.5	513.2	398.7	49.761	49.728	49.828	0.1	i	ɪ	stop	apical	voiceless						T	initial	1		IH0 T	W AH1 Z	674.5	1881.7	317.5	1697.4	371.4	1931.6	480.0	1945.5	496.5	1929.1	5
o						s25	f		0			AH	1	IT	WAS	BETTER	455.2	1647.6	2188.8	66.2	98.0	2779.7	49.918	49.888	49.978	0.09	uh	ʌ	fricative	apical	voiced	w/y				W	Z	internal	2	IH0 T	W AH1 Z	B EH1 T ER0	479.0	1640.2	465.9	1641.4	413.3	1672.5	342.8	1713.7	318.1	1743.9	6
o						s25	f		0			EH	1	WAS	BETTER	BEFORE	463.9	1787.7	2595.7	108.5	114.7	219.0	50.165	50.128	50.238	0.11	e	ɛ	stop	apical	voiceless	oral_labial	one_fol_syll			B	T	internal	2	W AH1 Z	B EH1 T ER0	B IH0 F AO1 R	342.2	1729.6	434.6	1765.6	535.0	1831.3	503.0	1815.5	503.9	1760.4	5
o						s25	f		0			ER	0	WAS	BETTER	BEFORE	450.7	1831.2	2250.4	131.2	178.3	433.1	50.301	50.278	50.348	0.07	*hr	ə˞				oral_apical				T	B	final	4	W AH1 Z	B EH1 T ER0	B IH0 F AO1 R	436.0	1846.2	451.0	1847.2	437.2	1779.1	424.6	1588.9	415.6	1529.5	6
o						s25	f		0			IH	0	BETTER	BEFORE		459.9	1778.4	3174.0	212.3	361.1	899.0	50.441	50.408	50.508	0.1	i	ɪ	fricative	labiodental	voiceless	oral_labial	one_fol_syll			B	F	internal	2	B EH1 T ER0	B IH0 F AO1 R		373.6	1976.7	446.5	1784.7	475.6	1756.2	439.9	1937.1	610.0	2155.8	4
o						s25	f		0			AO	1	BETTER	BEFORE		409.0	961.2	2551.1	127.7	156.0	301.1	50.631	50.588	50.718	0.13	owr	owr	central	apical	voiced	oral_labial				F	R	internal	4	B EH1 T ER0	B IH0 F AO1 R		417.6	1472.1	408.4	964.3	398.7	959.4	437.5	831.7	460.0	896.1	5
o						s25	f		0			EH	1		THERE		460.4	2124.9	2638.3	133.4	176.4	412.9	51.187	51.12	51.32	0.2	e	ɛ	central	apical	voiced	oral_apical				DH	R	internal	2		DH EH1 R		431.8	1970.1	454.0	2109.5	504.1	2120.8	526.1	2057.9	569.5	1899.9	6
o						s25	f		0			AE	1		THAT'S	BETTER	567.5	1804.3	2933.3	406.5	231.4	242.8	51.654	51.627	51.707	0.08	ae	æ	stop	apical	voiceless	oral_apical	complex_coda			DH	T	internal	2		DH AE1 T S	B EH1 T ER0	494.2	1828.1	543.5	1807.1	582.1	1800.0	541.8	1783.0	502.4	1748.0	4
o						s25	f		0			EH	1	THAT'S	BETTER		538.3	1718.9	2666.6	134.5	159.3	369.3	51.914	51.887	51.967	0.08	e	ɛ	stop	apical	voiceless	oral_labial	one_fol_syll			B	T	internal	2	DH AE1 T S	B EH1 T ER0		463.7	1697.1	503.3	1693.4	592.3	1770.5	603.3	1786.2	580.8	1794.7	5
o						s25	f		0			ER	0	THAT'S	BETTER		459.9	1848.4	2458.5	146.3	176.1	593.0	52.027	51.997	52.087	0.09	*hr	ə˞				oral_apical				T		final	4	DH AE1 T S	B EH1 T ER0		479.3	1811.6	469.0	1849.9	430.3	1869.1	301.9	1915.1	237.8	1900.7	5
o						s25	f		0			AE	1		THAT'S	OKAY	482.5	1620.1	2841.9	380.9	427.6	436.8	52.693	52.676	52.726	0.05	ae	æ	stop	apical	voiceless	oral_apical	complex_coda			DH	T	internal	2		DH AE1 T S	OW2 K EY1	462.9	1622.4	462.9	1622.4	494.4	1661.3	406.7	1720.1	406.7	1720.1	5
o						s25	f		0			OW	2	THAT'S	OKAY		629.7	1942.1	2846.6	191.9	123.6	200.7	52.843	52.836	52.886	0.05	ow	ow	stop	velar	voiceless		one_fol_syll			S	K	initial	1	DH AE1 T S	OW2 K EY1		629.7	1942.1	629.7	1942.1	463.2	1813.4	502.2	1862.3	502.2	1862.3	5
o						s25	f		0			EY	1	THAT'S	OKAY		641.7	2157.0	2766.1	718.8	206.2	300.5	53.068	53.056	53.126	0.07	eyF	ejF				velar				K		final	3	DH AE1 T S	OW2 K EY1		641.7	2157.0	622.6	2151.1	555.5	2089.4	582.9	1969.9	607.4	1973.7	6
o						s25	f		0			OW	1		SO	I	385.7	1690.5	2650.7	134.2	123.8	196.4	62.144	62.136	62.206	0.07	owF	owF				oral_apical				S	AY1	final	2		S OW1	AY1	383.6	1716.2	381.3	1694.0	463.1	1621.1	516.8	1581.5	524.5	1583.8	5
o						s25	f		0			AY	1	SO	I	CAN	706.5	1783.2	2747.4	303.3	145.3	170.9	62.235	62.206	62.286	0.08	ay	aj							s	OW1	K	coextensive	1	S OW1	AY1	K AH0 N	593.3	1665.7	648.8	1692.8	705.8	1774.9	643.3	1923.7	490.1	1984.4	6
o						s25	f		0			IH	0	CAN	JUST	TALK	343.7	1891.1	2685.1	66.2	166.1	176.5	62.473	62.456	62.506	0.05	i	ɪ	fricative	apical	voiceless	palatal	complex_coda			JH	S	internal	2	K AH0 N	JH IH0 S T	T AO1 K	338.8	1904.0	338.8	1904.0	345.2	1876.9	341.0	1846.7	341.0	1846.7	5
o						s25	f		0			AO	1	JUST	TALK	NORMAL	612.6	1331.5	2731.6	386.0	374.8	274.4	62.723	62.686	62.796	0.11	oh	ɔ	stop	velar	voiceless	oral_apical				T	K	internal	2	JH IH0 S T	T AO1 K	N AO1 R M AH0 L	389.8	1553.7	566.2	1393.2	694.0	1312.4	669.9	1380.9	565.8	1439.0	5
o						s25	f		0			AO	1	TALK	NORMAL	AND	404.5	1210.0	2362.6	294.5	141.5	489.3	62.943	62.916	62.996	0.08	owr	owr	central	apical	voiced	nasal_apical	complex_one_syl			N	R	internal	2	T AO1 K	N AO1 R M AH0 L	AH0 N D	347.9	1310.9	389.7	1254.7	408.6	1130.2	413.5	1048.8	432.2	1053.7	6
o						s25	f		0			OW	1	IT	WON'T	BE	477.4	964.8	2605.2	194.1	66.6	655.0	63.436	63.416	63.496	0.08	ow	ow	nasal	apical	voiced	w/y	complex_coda			W	N	internal	2	IH0 T	W OW1 N T	B IY0	468.6	957.7	478.3	964.8	490.6	948.2	517.5	932.5	536.1	920.9	5
o						s25	f		0			IY	0	WON'T	BE	TOO	394.5	2151.7	2909.9	87.0	186.4	575.7	63.606	63.586	63.646	0.06	iyF	iF				oral_labial				B	T	final	2	W OW1 N T	B IY0	T UW1	393.9	2111.2	394.9	2118.7	382.4	2244.5	336.8	2421.3	332.8	2432.4	4
o						s25	f		0			UW	1	BE	TOO	LOUD	305.8	2117.9	2570.3	149.9	174.4	541.0	63.783	63.776	63.856	0.08	Tuw	Tu				oral_apical				T	L	final	2	B IY0	T UW1	L AW1 D	305.8	2117.9	337.7	2129.1	402.7	2013.1	405.2	1894.6	397.4	1825.0	6
o						s25	f		0			AW	1	TOO	LOUD	BECAUSE	717.4	1743.6	2976.9	339.3	145.5	111.9	63.979	63.926	64.136	0.21	aw	aw	stop	apical	voiced	liquid				L	D	internal	2	T UW1	L AW1 D	B IH0 K AH1 Z	707.3	1735.5	786.1	1759.2	729.6	1626.6	769.1	1546.7	590.5	1390.0	5
o						s25	f		0			AH	1	LOUD	BECAUSE	I	515.9	1810.4	2848.6	178.3	189.5	359.9	64.336	64.306	64.396	0.09	uh	ʌ	fricative	apical	voiced	velar				K	Z	internal	4	L AW1 D	B IH0 K AH1 Z	AY1	394.8	1733.4	470.0	1775.4	595.1	1855.5	568.2	1889.9	517.5	1938.1	5
o						s25	f		0			AO	1	I	TALK	LOUD	797.2	1546.4	2746.1	275.4	235.7	159.4	64.543	64.506	64.616	0.11	oh	ɔ	stop	velar	voiceless	oral_apical				T	K	internal	2	AY1	T AO1 K	L AW1 D	678.5	1709.9	774.4	1584.6	762.1	1285.3	828.7	1481.2	530.4	1330.3	6
o						s25	f		0			AW	1	TALK	LOUD		741.5	1545.8	2959.6	463.7	204.8	344.8	64.778	64.756	65.026	0.27	aw	aw	stop	apical	voiced	liquid				L	D	internal	2	T AO1 K	L AW1 D		864.7	1684.0	811.7	1813.1	717.2	1792.0	535.7	1614.4	558.8	1379.3	5
o						s25	f		0			OW	2		OKAY		491.3	1846.1	3038.5	324.0	242.3	211.1	66.014	66.001	66.071	0.07	ow	ow	stop	velar	voiceless		one_fol_syll				K	initial	1		OW2 K EY1		491.3	1846.1	477.8	1867.9	426.1	1959.1	336.4	1747.1	313.5	1602.2	5
o						s25	f		0			EY	1		OKAY		506.5	2109.1	2926.2	191.4	209.6	244.9	66.25	66.191	66.321	0.13	eyF	ejF				velar				K		final	3		OW2 K EY1		344.9	2214.9	430.8	2152.7	498.4	2092.6	366.8	2031.6	239.0	1875.5	5
o						s25	f		0			AA	1	I	START	LAUGHING	453.0	1674.1	2354.3	112.6	285.4	485.1	71.915	71.895	71.955	0.06	ahr	ar	central	apical	voiced	oral_apical	complex_coda			T	R	internal	3	AY1	S T AA1 R T	L AE1 F IH0 NG	477.1	1771.1	422.0	1719.5	501.5	1645.9	572.0	1653.8	573.8	1651.7	5
o						s25	f		0			AE	1	START	LAUGHING	REAL	830.7	1862.0	3079.8	247.2	354.6	684.5	72.145	72.095	72.245	0.15	ae	æ	fricative	labiodental	voiceless	liquid	one_fol_syll			L	F	internal	2	S T AA1 R T	L AE1 F IH0 NG	R IY1 L	747.7	1799.5	823.9	1854.2	865.8	1863.5	899.5	1844.7	793.9	1876.0	4
o						s25	f		0			IY	1	LAUGHING	REAL	LOUD	400.8	1520.9	2081.8	216.3	282.3	328.5	72.502	72.485	72.535	0.05	iy	i	lateral	apical	voiced	liquid				R	L	internal	2	L AE1 F IH0 NG	R IY1 L	L AW1 D	396.5	1531.6	396.5	1531.6	413.8	1491.7	438.3	1453.9	438.3	1453.9	5
o						s25	f		0			AW	1	REAL	LOUD	YOU	694.2	1659.6	2865.6	212.2	235.6	463.6	72.679	72.635	72.825	0.19	aw	aw	stop	apical	voiced	liquid				L	D	internal	2	R IY1 L	L AW1 D	Y UW1	634.3	1562.6	707.5	1711.6	717.1	1670.0	591.9	1563.8	559.0	1580.8	5
o						s25	f		0			AH	0	YOU	CAN		761.5	1914.6	2743.7	461.7	456.0	820.5	73.102	73.085	73.135	0.05	@	ə	nasal	apical	voiced	velar				K	N	internal	2	Y UW1	K AH0 N		904.1	1967.3	904.1	1967.3	323.6	1693.3	187.7	1492.9	187.7	1492.9	6
o						s25	f		0			ER	1		TURN	IT	243.9	1808.6	2134.7	309.2	225.5	354.1	73.748	73.731	73.781	0.05	*hr	ə˞	nasal	apical	voiced	oral_apical				T	N	internal	2		T ER1 N	IH0 T	239.1	1772.7	239.1	1772.7	261.3	1766.8	306.1	1813.0	306.1	1813.0	6
o						s25	f		0			IH	0	TURN	IT	DOWN	478.5	1817.2	2624.3	87.2	152.8	361.5	73.828	73.811	73.861	0.05	i	ɪ	stop	apical	voiceless					N	T	initial	1	T ER1 N	IH0 T	D AW1 N	467.4	1806.3	467.4	1806.3	497.5	1834.7	510.5	1847.9	510.5	1847.9	5
o						s25	f		0			AW	1	IT	DOWN	SO	370.3	2114.7	2892.4	253.8	138.9	407.3	73.97	73.961	74.131	0.17	aw	aw	nasal	apical	voiced	oral_apical				D	N	internal	2	IH0 T	D AW1 N	S OW1	374.7	1968.3	310.6	1035.6	337.3	1270.3	273.0	1174.2	283.7	1162.0	6
o						s25	f		0			EY	1	ONE	BREAKS	THEIR	319.1	1804.8	2290.7	191.1	166.1	435.3	74.584	74.571	74.631	0.06	ey	ej	stop	velar	voiceless	obstruent_liquid	complex_coda			R	K	internal	3	W AH1 N	B R EY1 K S	DH EH1 R	319.1	1804.8	317.5	1807.8	293.4	1867.7	257.9	2025.5	255.3	2036.7	5
o						s25	f		0			EH	1	BREAKS	THEIR		326.6	2026.1	2760.3	122.2	165.2	164.3	74.858	74.841	74.891	0.05	e	ɛ	central	apical	voiced	oral_apical				DH	R	internal	2	B R EY1 K S	DH EH1 R		311.9	1984.7	311.9	1984.7	353.1	2094.6	371.9	2149.4	371.9	2149.4	6
o						s25	f		0			IY	1		EAR		254.0	2316.0	2712.1	93.9	261.8	219.7	75.038	75.001	75.111	0.11	iyr	ir	central	apical	voiced						R	initial	1		IY1 R		388.7	2325.6	270.1	2312.4	248.8	2304.1	251.6	2147.7	316.0	2127.0	6
o						s25	f		0			EH	1		YES		529.4	2161.6	2853.7	122.3	156.4	251.0	90.891	90.858	90.958	0.1	e	ɛ	fricative	apical	voiceless	w/y				Y	S	internal	2		Y EH1 S		438.3	2321.3	501.4	2202.2	600.8	2053.2	685.3	1957.2	746.4	1921.7	6
o						s25	f		0			ER	1		THIRTY	NINE	454.6	1800.6	2481.9	56.1	106.1	421.8	93.487	93.46	93.54	0.08	*hr	ə˞	stop	apical	voiced	oral_apical	one_fol_syll			TH	D	internal	2		TH ER1 D IY0	N AY1 N	399.4	1803.5	449.0	1798.9	455.0	1780.0	445.9	1742.3	438.3	1798.0	5
o						s25	f		0			AY	1	THIRTY	NINE		471.3	1875.1	3103.6	307.6	115.5	83.7	93.735	93.71	93.87	0.16	ay	aj	nasal	apical	voiced	nasal_apical				N	N	internal	2	TH ER1 D IY0	N AY1 N		369.2	2042.3	461.5	1821.2	397.1	1758.1	401.4	1906.1	377.0	2182.0	4
o						s25	f		0			AH	1		UH	NORTH	331.6	1781.1	2787.8	503.9	252.7	179.5	97.664	97.567	97.858	0.291	uh	ʌ									N	coextensive	1		AH1	N AO1 R TH	649.4	1980.5	332.5	1790.1	288.9	1716.4	307.8	1663.6	374.4	1701.8	5
o						s25	f		0			AO	1	UH	NORTH	END	335.3	1402.9	2464.9	112.7	227.2	512.8	97.968	97.948	98.007	0.059	owr	owr	central	apical	voiced	nasal_apical	complex_coda			N	R	internal	2	AH1	N AO1 R TH	EH1 N D	330.9	1579.5	330.9	1579.5	337.0	1269.2	335.1	1159.2	335.2	1156.1	5
o						s25	f		0			EH	1	NORTH	END		409.2	2102.3	2893.9	240.8	135.9	106.8	98.211	98.168	98.297	0.129	e	ɛ	nasal	apical	voiced		complex_coda			TH	N	initial	1	N AO1 R TH	EH1 N D		313.3	2001.5	396.7	2093.6	490.0	2135.3	542.3	2115.4	532.1	1979.9	6
o						s25	f		0			AY	1	OVER	BY	RIVERSIDE	630.5	1800.5	2861.4	278.6	273.5	473.3	98.97	98.974	99.064	0.09	ay	aj				oral_labial			m	B	R	final	2	OW1 V ER0	B AY1	R IH1 V ER0 S AY2 D	563.3	1914.3	428.4	1544.0	517.6	1717.6	473.7	1838.7	427.0	1853.4	5
o						s25	f		0			ER	0	BY	RIVERSIDE	HOSPITAL	341.4	1571.7	2058.1	93.2	315.4	165.0	99.231	99.214	99.264	0.05	*hr	ə˞	fricative	apical	voiceless	oral_labial	one_fol_syll			V	S	internal	4	B AY1	R IH1 V ER0 S AY2 D	HH AA1 S P IH2 T AH0 L	330.2	1548.1	330.2	1548.1	360.2	1632.2	361.6	1746.2	361.6	1746.2	6
o						s25	f		0			AY	2	BY	RIVERSIDE	HOSPITAL	637.7	1807.1	2704.1	277.5	165.9	157.6	99.441	99.384	99.504	0.12	ay	aj	stop	apical	voiced	oral_apical			s	S	D	internal	6	B AY1	R IH1 V ER0 S AY2 D	HH AA1 S P IH2 T AH0 L	1695.1	2836.5	431.8	1639.4	485.8	1720.2	484.9	1974.1	427.9	2058.0	6
o						s25	f		0			AA	1	RIVERSIDE	HOSPITAL		437.6	1610.5	2844.7	616.7	149.5	169.7	99.614	99.584	99.674	0.09	o	ɑ	fricative	apical	voiceless		complex_two_syl			HH	S	internal	2	R IH1 V ER0 S AY2 D	HH AA1 S P IH2 T AH0 L		415.5	1821.4	373.7	1646.1	512.7	1544.8	501.7	1521.3	471.6	1498.6	5
o						s25	f		0			AH	0	RIVERSIDE	HOSPITAL		469.1	1397.4	2523.5	161.3	122.0	180.4	99.941	99.924	99.974	0.05	@	ə	lateral	apical	voiced	oral_apical				T	L	internal	7	R IH1 V ER0 S AY2 D	HH AA1 S P IH2 T AH0 L		458.8	1417.1	458.8	1417.1	467.0	1354.4	432.5	1233.0	432.5	1233.0	6
o						s25	f		0			EH	1		HENDERSON	OLENTANGY	1129.6	2248.3	3038.3	807.4	185.6	210.8	101.484	101.434	101.584	0.15	e	ɛ	nasal	apical	voiced		complex_two_syl			HH	N	internal	2		HH EH1 N D ER0 S AH0 N	SPN	1639.9	2275.4	1148.2	2255.6	630.5	2006.7	346.9	1161.8	385.4	1389.1	6
