age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	ipa_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
y						s40	m		0			EY	1	OHIO	STATE	GOES	464.4	1950.0	3216.5	85.8	174.2	423.0	89.112	89.063	89.173	0.11	ey	ej	stop	apical	voiceless	oral_apical				T	T	internal	3	OW0 HH AY1 OW0	S T EY1 T	G OW1 Z	396.7	1857.2	453.4	1879.4	463.6	1970.9	440.2	2061.6	360.6	2124.4	4
y						s40	m		0			OW	1	STATE	GOES	I'M	435.3	1898.7	2470.5	44.1	192.7	586.8	89.26	89.233	89.353	0.12	ow	ow	fricative	apical	voiced	velar				G	Z	internal	2	S T EY1 T	G OW1 Z	AH0 M	397.4	1972.4	446.3	1867.0	455.9	1707.7	449.2	1557.9	420.4	1433.5	5
y						s40	m		0			EH	1	A	FRESHMAN	HERE	512.8	1713.1	2788.0	114.9	476.0	359.2	89.706	89.683	89.753	0.07	e	ɛ	fricative	palatal	voiceless	obstruent_liquid	complex_one_syl			R	SH	internal	3	AH0	F R EH1 SH M AH0 N	HH IY1 R	508.6	1671.7	510.7	1697.1	512.2	1719.8	498.7	1692.6	491.2	1691.3	4
y						s40	m		0			IY	1	FRESHMAN	HERE		402.0	2026.6	3045.7	252.4	127.2	371.4	90.056	90.013	90.143	0.13	iyr	ir	central	apical	voiced					HH	R	internal	2	F R EH1 SH M AH0 N	HH IY1 R		1115.9	2551.5	393.6	2023.8	378.1	2016.8	349.0	2002.9	396.8	1930.3	4
y						s40	m		0			AH	1		UH	JUST	655.6	1386.3	2545.1	175.0	184.6	161.8	91.016	90.913	91.223	0.31	uh	ʌ									JH	coextensive	1		AH1	JH IH0 S T	662.7	1388.9	654.6	1385.9	625.9	1340.5	631.3	1319.5	545.2	1387.2	6
y						s40	m		0			ER	0	STARTED	WINTER	QUARTER	398.7	1644.9	2401.1	221.1	125.3	301.7	91.88	91.863	91.913	0.05	*hr	ə˞				oral_apical				T	K	final	5	S T AA1 R T AH0 D	W IH1 N T ER0	K AO1 R T ER0	383.9	1612.1	383.9	1612.1	408.1	1692.8	479.8	1861.1	479.8	1861.1	4
y						s40	m		0			AO	1	WINTER	QUARTER		448.7	1021.8	2231.3	79.2	155.8	71.8	92.04	92.013	92.093	0.08	owr	owr	central	apical	voiced	velar	complex_one_syl			K	R	internal	2	W IH1 N T ER0	K AO1 R T ER0		511.4	1113.0	458.9	1054.8	442.4	995.1	445.1	987.3	445.3	992.7	6
y						s40	m		0			ER	0	WINTER	QUARTER		428.4	1527.2	1849.6	76.5	159.2	145.1	92.243	92.193	92.343	0.15	*hr	ə˞				oral_apical				T		final	5	W IH1 N T ER0	K AO1 R T ER0		410.1	1475.0	427.8	1522.5	420.0	1542.8	409.5	1537.6	447.4	1521.8	6
y						s40	m		0			AH	1		UM		380.8	1298.3	2713.1	430.5	588.8	668.1	92.825	92.725	93.025	0.3	uh	ʌ	nasal	labial	voiced						M	initial	1		AH1 M		655.7	1582.6	386.1	1288.0	373.6	1215.5	365.6	1225.1	377.4	1168.2	5
y						s40	m		0			AY	1		I	LIKE	647.0	1371.0	2610.6	393.9	285.3	187.8	93.956	93.929	94.009	0.08	ay	aj							m		L	coextensive	1		AY1	L AY1 K	464.5	1440.0	603.6	1464.9	647.0	1371.0	590.7	1203.7	551.8	865.9	6
y						s40	m		0			AY	1	I	LIKE	IT	609.8	1306.6	2818.1	40.7	353.1	108.0	94.068	94.039	94.149	0.11	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2	AY1	L AY1 K	IH0 T	607.3	1195.1	608.3	1227.1	607.5	1399.4	559.2	1695.3	432.6	1925.8	5
y						s40	m		0			OW	1	THE	MOST	PART	440.6	940.0	2355.7	172.6	556.5	438.6	94.558	94.539	94.669	0.13	ow	ow	fricative	apical	voiceless	nasal_labial	complex_coda			M	S	internal	2	DH AH0	M OW1 S T	P AA1 R T	412.6	960.5	461.7	967.1	445.9	1026.9	432.1	1149.3	394.5	1296.8	5
y						s40	m		0			AA	1	MOST	PART	IT'S	501.7	1101.1	2127.7	90.9	255.0	191.6	94.852	94.829	94.899	0.07	ahr	ar	central	apical	voiced	oral_labial	complex_coda			P	R	internal	2	M OW1 S T	P AA1 R T	IH0 T S	457.5	1027.5	484.6	1068.0	530.6	1136.5	559.2	1210.0	561.3	1230.1	6
y						s40	m		0			IH	1	LITTLE	BIT		402.0	1428.8	2418.3	79.0	301.5	132.6	95.389	95.369	95.429	0.06	i	ɪ	stop	apical	voiceless	oral_labial				B	T	internal	2	L IH1 T AH0 L	B IH1 T		380.2	1387.3	387.4	1398.6	407.3	1462.8	385.5	1437.2	383.7	1432.1	6
y						s40	m		0			AH	1		MUCH		517.8	1158.5	2540.5	130.6	249.6	220.9	96.051	96.031	96.091	0.06	uh	ʌ	affricate	palatal	voiceless	nasal_labial				M	CH	internal	2		M AH1 CH		466.7	1048.7	474.9	1061.9	521.7	1257.8	484.3	1373.2	476.9	1383.5	6
y						s40	m		0			AH	1		MUCH	DIFFERENT	596.0	1365.6	2537.1	139.6	298.9	226.4	97.008	96.988	97.048	0.06	uh	ʌ	affricate	palatal	voiceless	nasal_labial				M	CH	internal	2		M AH1 CH	D IH1 F R AH0 N T	591.6	1277.1	594.9	1299.3	579.6	1453.1	506.4	1561.2	501.0	1568.9	6
y						s40	m		0			IH	1	MUCH	DIFFERENT	ACTUALLY	378.5	1788.9	2661.9	34.2	106.6	251.4	97.241	97.218	97.288	0.07	i	ɪ	fricative	labiodental	voiceless	oral_apical	one_fol_syll			D	F	internal	2	M AH1 CH	D IH1 F R AH0 N T	AE1 K CH L IY0	356.2	1783.9	367.8	1785.0	400.1	1783.7	406.2	1719.4	401.9	1680.7	5
y						s40	m		0			AE	1	DIFFERENT	ACTUALLY	THAN	499.5	1642.1	2732.2	290.5	144.5	609.9	97.501	97.468	97.568	0.1	ae	æ	stop	velar	voiceless		complex_one_syl			T	K	initial	1	D IH1 F R AH0 N T	AE1 K CH L IY0	DH AE1 N	466.0	1637.8	495.4	1644.9	502.9	1644.2	485.1	1713.7	432.0	1789.0	5
y						s40	m		0			IY	0	DIFFERENT	ACTUALLY	THAN	411.3	1865.5	2994.6	127.5	188.7	479.5	97.761	97.728	97.828	0.1	iyF	iF				liquid				L	DH	final	5	D IH1 F R AH0 N T	AE1 K CH L IY0	DH AE1 N	415.2	1839.0	413.7	1858.7	402.3	1883.6	389.3	1982.9	373.1	2183.1	4
y						s40	m		0			AE	1	ACTUALLY	THAN		369.4	1625.7	2637.5	108.3	139.5	317.3	97.975	97.918	98.088	0.17	ae	æ	nasal	apical	voiced	oral_apical				DH	N	internal	2	AE1 K CH L IY0	DH AE1 N		369.8	1516.0	385.2	1615.8	343.6	1684.3	363.7	1710.2	375.3	1713.3	5
y						s40	m		0			AY	1		HIGH	SCHOOL	744.5	1583.0	2652.6	278.4	612.8	231.8	99.124	99.114	99.224	0.11	ay	aj							s	HH	S	final	2		HH AY1	S K UW1 L	1040.7	1788.0	679.0	1558.1	646.3	1698.5	518.6	1750.5	442.8	1868.6	5
y						s40	m		0			UW	1	HIGH	SCHOOL	WAS	390.1	1033.3	2427.9	74.6	691.3	179.5	99.413	99.383	99.474	0.091	uw	u	lateral	apical	voiced	velar				K	L	internal	3	HH AY1	S K UW1 L	W AA1 Z	334.1	1217.7	382.8	1094.9	383.9	871.9	367.4	814.8	363.1	814.0	6
y						s40	m		0			AA	1	SCHOOL	WAS	AND	492.8	1203.1	2552.6	84.8	132.6	254.7	99.594	99.534	99.713	0.179	o	ɑ	fricative	apical	voiced	w/y				W	Z	internal	2	S K UW1 L	W AA1 Z	AH0 N D	418.0	992.1	486.8	1188.6	514.5	1316.1	502.1	1403.3	417.6	1487.7	6
y						s40	m		0			AE	1	AND	THAT	KIND	582.1	1602.4	2932.4	305.2	79.2	287.8	99.963	99.933	100.023	0.09	ae	æ	stop	apical	voiceless	oral_apical				DH	T	internal	2	AH0 N D	DH AE1 T	K AY1 N D	514.7	1522.5	567.6	1577.4	610.7	1655.8	591.2	1743.5	532.6	1843.7	6
y						s40	m		0			AY	1	THAT	KIND	OF	750.4	1940.3	2492.3	774.7	173.8	239.2	100.142	100.144	100.213	0.069	ay	aj	nasal	apical	voiced	velar	complex_coda		m	K	N	internal	2	DH AE1 T	K AY1 N D	AH0 V	657.3	2025.5	743.5	1924.2	643.0	1789.7	613.8	1737.8	639.2	1725.4	6
y						s40	m		0			AH	0	KIND	OF		413.1	1681.2	2731.3	151.8	121.6	720.1	100.33	100.293	100.403	0.11	@	ə	fricative	labiodental	voiced					D	V	initial	1	K AY1 N D	AH0 V		412.5	1570.3	405.5	1662.6	447.0	1668.2	454.5	1647.7	459.3	1649.0	5
y						s40	m		0			AY	1		SURPRISED	ME	629.0	1519.9	2616.4	109.0	116.8	361.9	100.973	100.916	101.036	0.12	ay	aj	fricative	apical	voiced	obstruent_liquid	complex_coda		s	R	Z	internal	5		S AH0 P R AY1 Z D	M IY1	480.7	1231.2	564.9	1371.1	621.8	1499.3	590.7	1575.4	504.2	1637.3	6
y						s40	m		0			IY	1	SURPRISED	ME	JUST	335.4	1818.9	2441.8	206.3	136.1	299.9	101.186	101.166	101.226	0.06	iyF	iF				nasal_labial				M	JH	final	2	S AH0 P R AY1 Z D	M IY1	JH IH0 S T	303.1	1767.7	312.8	1782.9	356.4	1865.2	322.6	1886.5	319.4	1884.8	6
y						s40	m		0			IH	0	ME	JUST		318.9	1787.3	2566.5	44.4	35.8	188.2	101.333	101.306	101.386	0.08	i	ɪ	fricative	apical	voiceless	palatal	complex_coda			JH	S	internal	2	M IY1	JH IH0 S T		298.2	1811.3	312.6	1790.1	321.9	1767.6	323.5	1749.8	323.9	1735.7	5
y						s40	m		0			AO	1		ALL	THE	598.5	1049.8	2659.7	122.6	95.2	661.2	102.207	102.187	102.247	0.06	oh	ɔ	lateral	apical	voiced						L	initial	1		AO1 L	DH AH0	652.9	1003.7	649.0	1017.9	582.1	1036.3	569.3	990.9	568.5	987.9	5
y						s40	m		0			EY	1	OF	CHANGES	AND	462.6	1930.3	2597.0	104.8	134.5	610.2	102.844	102.797	102.937	0.14	ey	ej	nasal	apical	voiced	palatal	complex_one_syl			CH	N	internal	2	AH0 V	CH EY1 N JH IH0 Z	AH0 N D	416.6	1882.5	460.6	1925.3	415.0	1948.1	382.2	1970.3	378.1	1972.6	5
