age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	ipa_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
y						s08	f		0			AE	1		AND	WHICH	575.0	2736.1	2991.1	167.6	254.9	821.1	48.891	48.824	49.024	0.2	ae	æ	nasal	apical	voiced		complex_coda				N	initial	1		AE1 N D	W IH1 CH	559.1	2717.2	573.0	2730.1	586.4	2650.8	662.3	2348.3	692.3	2237.3	5
y						s08	f		0			IH	0	WHICH	IS	ONLY	335.8	1877.7	2918.2	133.7	236.2	193.9	49.261	49.244	49.294	0.05	i	ɪ	fricative	apical	voiced					CH	Z	initial	1	W IH1 CH	IH0 Z	OW1 N L IY0	834.3	2387.8	834.3	2387.8	345.3	1928.0	352.6	1818.9	352.6	1818.9	6
y						s08	f		0			OW	1	IS	ONLY	ABOUT	467.0	1661.2	3143.6	201.8	232.5	764.2	49.369	49.354	49.444	0.09	ow	ow	nasal	apical	voiced		one_fol_syll			Z	N	initial	1	IH0 Z	OW1 N L IY0	AH0 B AW1 T	449.9	1666.8	522.7	1610.4	484.2	1354.1	393.6	1036.7	450.3	1164.6	5
y						s08	f		0			IY	0	IS	ONLY	ABOUT	530.9	1878.2	3282.7	298.9	315.8	306.1	49.541	49.524	49.574	0.05	iyF	iF				liquid				L	AH0	final	4	IH0 Z	OW1 N L IY0	AH0 B AW1 T	540.5	1795.5	540.5	1795.5	517.7	2032.5	501.0	2374.9	501.0	2374.9	4
y						s08	f		0			AW	1	ONLY	ABOUT	AN	807.7	1535.9	3033.3	145.5	200.0	273.9	49.696	49.674	49.764	0.09	aw	aw	stop	apical	voiceless	oral_labial				B	T	internal	3	OW1 N L IY0	AH0 B AW1 T	AH0 N	723.1	1450.7	821.0	1536.9	867.5	1503.8	847.5	1535.3	802.1	1566.5	5
y						s08	f		0			AW	1	AN	HOUR	AND	931.8	1872.5	3217.3	106.5	439.2	167.4	49.909	49.874	50.014	0.14	aw	aw	central	apical	voiced					N	R	initial	1	AH0 N	AW1 R	AH0 N D	855.0	1846.4	945.3	1856.1	979.6	1665.1	1015.0	1580.9	1037.1	1426.3	5
y						s08	f		0			AE	1	AND	HALF	FROM	1036.4	1692.1	3186.9	118.8	182.6	167.5	50.274	50.234	50.354	0.12	ae	æ	fricative	labiodental	voiceless					HH	F	internal	2	AH0 N D	HH AE1 F	F ER0 M	1034.2	1841.1	1040.9	1717.9	987.1	1659.6	931.7	1535.4	953.1	1627.6	5
y						s08	f		0			ER	0	HALF	FROM	HERE	649.1	1783.5	3784.3	555.3	464.5	1580.9	50.501	50.484	50.534	0.05	*hr	ə˞	nasal	labial	voiced	oral_labial				F	M	internal	2	HH AE1 F	F ER0 M	HH IY1 R	623.5	1807.2	623.5	1807.2	772.5	1804.3	916.4	1895.5	916.4	1895.5	4
y						s08	f		0			IY	1	FROM	HERE		491.2	2629.6	3511.6	377.6	168.5	555.8	50.694	50.674	50.734	0.06	iyr	ir	central	apical	voiced					HH	R	internal	2	F ER0 M	HH IY1 R		1120.3	2890.0	1129.4	2885.4	394.3	2545.8	499.7	2413.1	502.3	2399.5	4
y						s08	f		0			AO	1		NORTH		379.3	985.4	2138.3	520.9	149.0	527.0	51.117	51.084	51.184	0.1	owr	owr	central	apical	voiced	nasal_apical	complex_coda			N	R	internal	2		N AO1 R TH		320.4	1203.1	373.9	1004.6	352.7	912.2	340.7	897.2	427.2	932.5	6
y						s08	f		0			AY	1		I	CAME	1032.3	1145.2	3124.4	180.9	525.8	156.5	52.101	52.099	52.428	0.329	ay	aj							m		K	coextensive	1		AY1	K EY1 M	1024.5	1355.9	973.6	1075.7	924.4	1246.2	899.4	1374.6	852.9	1717.6	5
y						s08	f		0			EY	1	I	CAME	HERE	544.9	1721.7	3144.2	713.1	432.9	450.0	52.572	52.538	52.648	0.11	ey	ej	nasal	labial	voiced	velar				K	M	internal	2	AY1	K EY1 M	HH IY1 R	338.7	2505.0	539.7	1966.3	511.8	994.5	502.7	2507.2	470.2	2187.0	5
y						s08	f		0			IY	1	CAME	HERE	IN	412.5	2725.4	3776.3	192.3	216.8	243.7	52.832	52.779	52.938	0.159	iyr	ir	central	apical	voiced					HH	R	internal	2	K EY1 M	HH IY1 R	IH1 N	300.2	2789.5	400.0	2750.3	458.0	2617.2	511.0	2325.5	586.1	2060.0	3
y						s08	f		0			IH	1	HERE	IN		591.3	2092.4	3081.2	131.2	340.9	433.7	53.249	53.099	53.548	0.449	i	ɪ	nasal	apical	voiced					R	N	initial	1	HH IY1 R	IH1 N		537.3	2160.2	591.3	2092.4	610.9	1984.3	682.2	1951.3	714.3	2018.1	5
y						s08	f		0			AY	1		NINETEEN	NINETY	792.9	1686.3	3250.1	114.2	192.1	1028.7	54.101	54.078	54.148	0.07	ay	aj	nasal	apical	voiced	nasal_apical	complex_one_syl			N	N	internal	2		N AY1 N T IY1 N	N AY1 N T IY0	343.0	1622.4	586.4	1498.7	792.8	1671.4	692.1	1818.7	621.1	2007.0	5
y						s08	f		0			IY	1		NINETEEN	NINETY	440.9	2697.9	3494.7	167.0	389.7	943.9	54.268	54.248	54.309	0.061	iy	i	nasal	apical	voiced	oral_apical				T	N	internal	5		N AY1 N T IY1 N	N AY1 N T IY0	1084.9	2830.2	934.9	2806.9	378.7	2583.5	391.5	2470.9	391.3	2453.2	4
y						s08	f		0			AH	1	NINETY	ONE	I	749.2	1409.4	3177.0	186.3	267.4	982.8	54.738	54.678	54.858	0.18	uh	ʌ	nasal	apical	voiced	w/y				W	N	internal	2	N AY1 N T IY0	W AH1 N	AY1	644.6	1010.5	733.5	1310.5	700.5	1447.1	859.8	1775.3	829.0	1921.4	5
y						s08	f		0			IY	1	I	BELIEVE		410.1	2679.6	3813.1	86.3	215.5	640.9	55.189	55.129	55.309	0.18	iy	i	fricative	labiodental	voiced	liquid				L	V	internal	4	AY1	B IH0 L IY1 V		451.9	2396.8	414.4	2690.7	402.1	2785.6	408.6	2711.9	423.6	2638.0	3
y						s08	f		0			IY	1		HERE	BEING	374.6	2704.8	3772.1	84.2	378.1	341.5	55.887	55.86	55.94	0.08	iyr	ir	central	apical	voiced					HH	R	internal	2		HH IY1 R	B IY1 IH0 NG	311.3	2768.5	348.2	2747.1	410.3	2568.7	444.5	2236.7	457.6	2111.3	4
y						s08	f		0			IY	1	HERE	BEING	COLUMBUS	372.9	2527.6	3405.1	100.7	238.6	1509.3	56.077	56.06	56.11	0.05	iy	i				oral_labial	one_fol_syll			B	IH0	internal	2	HH IY1 R	B IY1 IH0 NG	K AH0 L AH1 M B AH0 S	366.3	2389.6	366.3	2389.6	372.8	2717.2	369.8	2777.9	369.8	2777.9	4
y						s08	f		0			AH	1	BEING	COLUMBUS		563.9	937.9	2133.5	877.8	328.7	1372.9	56.407	56.38	56.46	0.08	uh	ʌ	nasal	labial	voiced	liquid	complex_one_syl			L	M	internal	4	B IY1 IH0 NG	K AH0 L AH1 M B AH0 S		508.6	886.4	509.5	868.9	599.2	1030.9	758.5	1139.7	724.8	1152.4	6
y						s08	f		0			AH	0	BEING	COLUMBUS		634.5	1816.1	3092.4	173.0	219.7	284.6	56.587	56.55	56.66	0.11	@	ə	fricative	apical	voiceless	oral_labial				B	S	internal	7	B IY1 IH0 NG	K AH0 L AH1 M B AH0 S		526.2	1645.2	630.3	1787.6	652.9	1848.1	625.9	1870.4	497.0	1886.7	5
y						s08	f		0			AH	1		UM	I	919.5	1321.6	3199.6	371.3	482.2	193.5	57.693	57.586	57.906	0.32	uh	ʌ	nasal	labial	voiced						M	initial	1		AH1 M	AY1	960.0	1452.3	914.5	1305.2	843.5	1234.0	777.6	1190.4	852.1	1240.1	5
y						s08	f		0			AY	1	UM	I	GOT	789.7	2009.0	2932.7	164.6	160.0	311.3	58.008	57.986	58.196	0.21	ay	aj								M	G	coextensive	1	AH1 M	AY1	G AA1 T	411.3	942.9	663.8	1711.0	466.2	1209.7	428.6	704.2	401.8	527.3	6
y						s08	f		0			AA	1	I	GOT	MARRIED	702.2	2141.0	2820.3	141.7	404.9	219.2	58.296	58.276	58.336	0.06	o	ɑ	stop	apical	voiceless	velar				G	T	internal	2	AY1	G AA1 T	M EH1 R IY0 D	654.0	2159.2	660.3	2153.3	756.5	2091.8	812.6	1993.0	814.7	1990.4	5
y						s08	f		0			EH	1	GOT	MARRIED	ABOUT	660.3	1814.8	2260.6	270.6	180.6	469.1	58.443	58.426	58.476	0.05	e	ɛ	central	apical	voiced	nasal_labial	one_fol_syll			M	R	internal	2	G AA1 T	M EH1 R IY0 D	AH0 B AW1 T	594.5	1718.0	594.5	1718.0	695.3	1907.9	581.4	1545.7	581.4	1545.7	6
y						s08	f		0			AW	1	MARRIED	ABOUT	THREE	720.6	1656.0	2873.3	188.6	153.1	156.7	58.683	58.666	58.736	0.07	aw	aw	stop	apical	voiceless	oral_labial				B	T	internal	3	M EH1 R IY0 D	AH0 B AW1 T	TH R IY1	673.8	1652.9	720.6	1656.0	790.1	1665.4	793.6	1600.1	789.4	1575.4	5
y						s08	f		0			IY	1	ABOUT	THREE	YEARS	408.7	2329.8	3578.5	176.9	178.3	2392.8	58.966	58.946	59.006	0.06	iyF	iF				obstruent_liquid				R	Y	final	3	AH0 B AW1 T	TH R IY1	Y IH1 R Z	419.6	2154.2	418.4	2177.0	393.8	2510.8	371.5	2629.3	370.5	2628.2	4
y						s08	f		0			IH	1	THREE	YEARS	AGO	451.4	2246.5	2726.5	136.2	218.7	299.5	59.053	59.036	59.086	0.05	iyr	ir	central	apical	voiced	w/y	complex_coda			Y	R	internal	2	TH R IY1	Y IH1 R Z	AH0 G OW1	435.5	2283.3	435.5	2283.3	477.1	2182.7	504.4	2108.4	504.4	2108.4	6
y						s08	f		0			AH	0	YEARS	AGO		497.1	1888.8	2889.6	175.7	168.3	98.9	59.273	59.256	59.306	0.05	@	ə	stop	velar	voiced		one_fol_syll			Z	G	initial	1	Y IH1 R Z	AH0 G OW1		478.6	1870.8	478.6	1870.8	476.4	1482.4	423.7	1139.6	423.7	1139.6	6
y						s08	f		0			OW	1	YEARS	AGO		618.3	1903.9	2749.5	184.9	149.7	145.6	59.37	59.356	59.456	0.1	owF	owF				velar				G		final	3	Y IH1 R Z	AH0 G OW1		612.1	1908.7	673.8	1794.0	648.5	1573.6	704.3	1621.1	556.7	1344.4	6
y						s08	f		0			AE	1		AND	RIGHT	426.6	2678.8	2993.0	264.8	142.2	303.0	60.083	60.006	60.236	0.23	ae	æ	nasal	apical	voiced		complex_coda				N	initial	1		AE1 N D	R AY1 T	668.9	2553.2	436.2	2673.5	369.8	2654.1	667.9	2544.2	800.1	2287.2	5
y						s08	f		0			AY	1	AND	RIGHT	NOW	888.7	2021.0	nan	176.1	179.0	nan	60.434	60.396	60.516	0.12	ay0	aj0	stop	apical	voiceless	liquid				R	T	internal	2	AE1 N D	R AY1 T	N AW1	692.4	1472.6	860.6	1774.9	865.2	2033.7	777.4	2537.1	555.9	2897.2	3
y						s08	f		0			AW	1	RIGHT	NOW	I'M	868.2	2095.1	2989.4	115.3	169.4	1214.3	60.694	60.636	60.866	0.23	aw	aw				nasal_apical				N	AY1	final	2	R AY1 T	N AW1	AY1 M	784.0	2175.9	891.6	1968.2	925.1	1749.9	717.7	1089.0	812.9	1051.2	5
y						s08	f		0			AY	1	NOW	I'M	IN	980.9	1306.4	3155.8	197.1	195.1	404.4	60.966	60.866	61.146	0.28	ay	aj	nasal	labial	voiced					AW1	M	initial	1	N AW1	AY1 M	IH0 N	804.5	1058.2	958.8	1225.8	954.1	1445.1	907.8	1744.2	814.8	1935.2	5
y						s08	f		0			IH	0	I'M	IN	THE	560.9	2171.4	3039.4	215.3	199.9	303.5	61.273	61.246	61.326	0.08	i	ɪ	nasal	apical	voiced					M	N	initial	1	AY1 M	IH0 N	DH AH0	509.4	2170.9	546.2	2180.7	563.4	2120.3	513.7	2020.1	465.3	1967.5	4
y						s08	f		0			AA	1	THE	PROCESS	OF	850.5	1151.5	2673.0	156.1	160.4	240.5	61.593	61.556	61.666	0.11	o	ɑ	fricative	apical	voiceless	obstruent_liquid	one_fol_syll			R	S	internal	3	DH AH0	P R AA1 S EH2 S	AH1 V	785.3	1120.0	838.1	1139.2	893.5	1203.9	916.7	1264.2	869.8	1405.5	5
y						s08	f		0			EH	2	THE	PROCESS	OF	721.9	1719.5	3251.0	132.8	163.8	539.5	61.819	61.776	61.906	0.13	e	ɛ	fricative	apical	voiceless	oral_apical				S	S	internal	5	DH AH0	P R AA1 S EH2 S	AH1 V	644.0	1899.4	716.2	1722.2	714.2	1707.7	659.0	1699.1	539.3	1686.0	4
y						s08	f		0			AH	1	PROCESS	OF		804.6	1497.5	2815.1	158.6	287.3	2206.3	62.159	62.046	62.386	0.34	uh	ʌ	fricative	labiodental	voiced					S	V	initial	1	P R AA1 S EH2 S	AH1 V		786.0	1605.6	804.7	1499.6	777.9	1464.3	710.1	1453.4	551.4	1373.1	6
y						s08	f		0			EH	1	OF	EVERYTHING	I'VE	615.8	1792.4	3342.5	165.2	421.8	937.5	63.626	63.599	63.679	0.08	e	ɛ	fricative	labiodental	voiced		two_fol_syl			V	V	initial	1	AH0 V	EH1 V R IY0 TH IH2 NG	AY1 V	711.2	2052.3	611.5	1778.2	648.5	1862.2	693.7	1879.3	686.7	1801.2	3
y						s08	f		0			IH	2	OF	EVERYTHING	I'VE	759.6	1962.2	3205.9	91.6	308.1	383.9	63.946	63.899	64.039	0.14	i	ɪ	nasal	velar	voiced	oral_apical				TH	NG	internal	6	AH0 V	EH1 V R IY0 TH IH2 NG	AY1 V	633.5	1910.5	748.9	1948.5	774.8	1994.7	750.8	2183.6	668.3	2503.7	5
y						s08	f		0			AY	1	EVERYTHING	I'VE	WORKED	799.5	1833.0	2970.0	128.1	160.0	451.4	64.158	64.119	64.199	0.08	ay	aj	fricative	labiodental	voiced				m	NG	V	initial	1	EH1 V R IY0 TH IH2 NG	AY1 V	W ER1 K T	561.8	2043.9	693.7	1965.7	778.8	1858.0	796.8	1805.6	753.7	1714.6	5
y						s08	f		0			ER	1	I'VE	WORKED	ALL	563.0	1221.4	1871.6	118.0	104.7	165.6	64.436	64.399	64.509	0.11	*hr	ə˞	stop	velar	voiceless	w/y	complex_coda			W	K	internal	2	AY1 V	W ER1 K T	AO1 L	507.1	1076.1	556.0	1187.6	577.7	1362.4	508.7	1559.2	386.3	1716.8	6
y						s08	f		0			AO	1	WORKED	ALL	MY	712.0	1461.1	2854.0	168.2	332.2	230.9	64.612	64.589	64.659	0.07	oh	ɔ	lateral	apical	voiced					T	L	initial	1	W ER1 K T	AO1 L	M AY1	640.9	1592.7	678.9	1541.5	657.0	1105.9	688.9	921.9	726.4	960.0	6
y						s08	f		0			AY	1	ALL	MY	LIFE	797.4	1437.3	3155.1	156.9	384.7	219.3	64.809	64.759	64.859	0.1	ay	aj				nasal_labial			s	M	L	final	2	AO1 L	M AY1	L AY1 F	707.6	2464.9	680.5	1451.0	796.3	1118.3	734.0	1499.1	670.4	1592.2	5
y						s08	f		0			AY	1	MY	LIFE		851.9	1571.6	3398.5	149.3	218.2	299.3	65.051	64.949	65.199	0.25	ay0	aj0	fricative	labiodental	voiceless	liquid				L	F	internal	2	M AY1	L AY1 F		715.7	1261.9	827.3	1376.8	848.9	1643.9	759.7	1895.3	698.7	2014.7	5
y						s08	f		0			AH	1		UM	UNTIL	1023.6	1504.7	3085.3	261.1	935.4	231.6	65.585	65.505	65.745	0.24	uh	ʌ	nasal	labial	voiced						M	initial	1		AH1 M	AH0 N T IH1 L	781.8	1394.9	1030.8	1516.4	888.1	2130.9	374.0	1096.3	354.5	1073.0	5
y						s08	f		0			AW	1	UNTIL	ABOUT	THE	746.4	1319.8	3072.9	305.7	494.2	180.8	66.16	66.145	66.205	0.06	aw	aw	stop	apical	voiceless	oral_labial				B	T	internal	3	AH0 N T IH1 L	AH0 B AW1 T	DH AH0	715.5	1294.4	731.8	1307.4	809.5	1455.3	790.2	1467.0	784.8	1461.1	5
y						s08	f		0			AE	1		PAST		1035.7	1790.3	2891.1	140.3	174.9	110.0	66.52	66.463	66.633	0.17	ae	æ	fricative	apical	voiceless	oral_labial	complex_coda			P	S	internal	2		P AE1 S T		949.5	1900.7	1034.9	1815.8	851.8	1649.7	993.9	1742.1	860.5	1754.0	6
y						s08	f		0			UW	1		TWO	YEARS	302.9	1997.4	2703.7	66.9	244.0	528.5	67.458	67.451	67.501	0.05	Tuw	Tu				oral_apical				T	Y	final	2		T UW1	Y IH1 R Z	302.9	1997.4	302.9	1997.4	317.3	1976.0	317.0	1991.1	317.0	1991.1	5
y						s08	f		0			IH	1	TWO	YEARS		368.7	2671.9	3611.0	47.9	194.3	1222.7	67.681	67.621	67.801	0.18	iyr	ir	central	apical	voiced	w/y	complex_coda			Y	R	internal	2	T UW1	Y IH1 R Z		323.1	2698.4	364.3	2669.5	383.7	2567.7	417.7	2402.5	496.6	2107.4	4
y						s08	f		0			AE	1		AND	I'VE	497.6	2768.6	3254.6	169.3	148.0	834.2	68.925	68.822	69.132	0.31	ae	æ	nasal	apical	voiced		complex_coda				N	initial	1		AE1 N D	AY1 V	458.5	2712.8	499.0	2775.7	541.0	2756.9	730.5	2292.2	790.9	1980.6	5
y						s08	f		0			AY	1	AND	I'VE	JUST	746.7	1899.7	3034.0	188.2	211.2	378.7	69.214	69.202	69.252	0.05	ay	aj	fricative	labiodental	voiced				m	D	V	initial	1	AE1 N D	AY1 V	JH IH0 S T	555.6	1657.4	641.1	1714.3	746.8	1905.8	721.7	1931.4	694.5	1906.2	5
y						s08	f		0			IH	0	JUST	BEEN	WORKING	489.6	1350.3	2577.0	239.8	400.7	181.1	69.569	69.552	69.602	0.05	i	ɪ	nasal	apical	voiced	oral_labial				B	N	internal	2	JH IH0 S T	B IH0 N	W ER1 K IH0 NG	472.1	1494.5	472.1	1494.5	486.2	1130.4	442.9	897.1	442.9	897.1	6
y						s08	f		0			ER	1	BEEN	WORKING	LIKE	567.7	1115.6	2099.0	331.1	92.6	261.7	69.755	69.732	69.802	0.07	*hr	ə˞	stop	velar	voiceless	w/y	one_fol_syll			W	K	internal	2	B IH0 N	W ER1 K IH0 NG	L AY1 K	525.9	1056.9	535.5	1078.3	593.7	1178.8	507.5	1260.2	466.7	1311.5	6
y						s08	f		0			AY	1	WORKING	LIKE	PART	801.6	1820.1	3046.5	228.9	204.3	202.4	70.016	69.992	70.042	0.05	ay0	aj0	stop	velar	voiceless	liquid			s	L	K	internal	2	W ER1 K IH0 NG	L AY1 K	P AA1 R T	511.7	1132.3	573.3	1156.9	629.6	1433.6	744.5	1954.2	684.0	2020.6	6
y						s08	f		0			AY	1	PART	TIME		1025.3	1586.9	3036.3	367.5	663.1	1546.9	70.659	70.472	70.862	0.39	ay	aj	nasal	labial	voiced	oral_apical				T	M	internal	2	P AA1 R T	T AY1 M		784.3	1157.6	495.1	1356.7	868.9	1481.0	823.8	1944.2	815.0	2152.2	6
y						s08	f		0			AE	1		AND		662.7	2682.7	3025.4	257.4	125.6	168.1	71.809	71.689	72.049	0.36	ae	æ	nasal	apical	voiced		complex_coda				N	initial	1		AE1 N D		575.1	2652.6	660.1	2682.8	672.2	2635.5	703.8	2244.6	797.6	1950.5	5
y						s08	f		0			AH	1		UM	DOING	777.0	1492.3	2789.0	387.5	261.6	171.8	72.362	72.299	72.489	0.19	uh	ʌ	nasal	labial	voiced						M	initial	1		AH1 M	D UW1 IH0 NG	1048.2	1595.8	913.7	1583.0	551.4	1239.0	502.0	1134.1	446.2	1181.3	6
y						s08	f		0			UW	1	UM	DOING	CRAFTS	364.9	1979.7	2871.2	140.6	162.0	76.5	72.646	72.639	72.699	0.06	Tuw	Tu				oral_apical	one_fol_syll			D	IH0	internal	2	AH1 M	D UW1 IH0 NG	K R AE1 F S	364.9	1979.7	370.2	1975.6	428.0	1891.7	459.7	1779.6	461.5	1771.8	6
y						s08	f		0			AE	1	DOING	CRAFTS	AND	991.6	1812.6	2719.7	119.6	203.7	178.8	73.002	72.939	73.129	0.19	ae	æ	fricative	labiodental	voiceless	obstruent_liquid	complex_coda			R	F	internal	3	D UW1 IH0 NG	K R AE1 F S	AH0 N D	885.2	1793.7	992.2	1822.2	976.4	1801.2	960.6	1797.0	939.3	1710.1	6
y						s08	f		0			IH	1	AND	THINGS	LIKE	303.2	1937.7	3016.9	323.1	288.6	234.8	73.409	73.389	73.449	0.06	i	ɪ	nasal	velar	voiced	oral_apical	complex_coda			TH	NG	internal	2	AH0 N D	TH IH1 NG Z	L AY1 K	377.4	2143.4	387.1	2151.0	283.1	2321.5	321.0	2667.4	318.1	2671.0	5
y						s08	f		0			AY	1	THINGS	LIKE	THAT	669.6	1804.5	2914.9	459.7	105.0	195.8	73.583	73.569	73.629	0.06	ay0	aj0	stop	velar	voiceless	liquid			s	L	K	internal	2	TH IH1 NG Z	L AY1 K	DH AE1 T	529.4	1666.3	589.4	1682.5	668.5	1823.6	513.7	2053.6	388.3	2182.4	5
y						s08	f		0			AE	1	LIKE	THAT		972.4	1822.9	3049.2	170.2	191.0	263.3	73.779	73.729	73.879	0.15	ae	æ	stop	apical	voiceless	oral_apical				DH	T	internal	2	L AY1 K	DH AE1 T		778.6	1961.3	953.3	1841.0	996.2	1833.8	980.7	1684.0	933.0	1774.6	5
y						s08	f		0			IH	0	ALWAYS	BEEN	LIKE	549.1	1814.4	2968.4	218.9	134.4	159.0	75.051	75.028	75.098	0.07	i	ɪ	nasal	apical	voiced	oral_labial				B	N	internal	2	AO1 L W EY2 Z	B IH0 N	L AY1 K	457.5	1798.0	493.7	1804.5	628.0	1818.7	687.1	1801.3	687.6	1766.6	5
y						s08	f		0			AY	1	BEEN	LIKE	IN	818.7	1565.7	3184.9	263.0	212.1	218.5	75.213	75.198	75.258	0.06	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2	B IH0 N	L AY1 K	IH0 N	536.9	1325.9	707.1	1257.1	816.4	1602.8	712.2	1899.5	586.7	2050.0	5
y						s08	f		0			AH	0	IN	THE	FINANCIAL	513.2	1696.7	3158.6	310.2	260.4	538.4	75.445	75.428	75.478	0.05	@	ə				oral_apical				DH	F	final	2	IH0 N	DH AH0	F AY2 N AE1 N SH AH0 L	491.6	1695.0	491.6	1695.0	513.7	1705.5	457.9	1647.9	457.9	1647.9	4
y						s08	f		0			AY	2	THE	FINANCIAL		838.1	1544.7	2887.7	149.8	226.8	177.0	75.642	75.608	75.688	0.08	ay	aj	nasal	apical	voiced	oral_labial	two_fol_syl			F	N	internal	2	DH AH0	F AY2 N AE1 N SH AH0 L		856.6	1670.8	710.5	1118.3	835.8	1444.3	827.6	1733.8	804.6	1891.6	6
y						s08	f		0			AE	1	THE	FINANCIAL		681.1	2747.1	3138.0	379.4	233.2	748.8	75.798	75.768	75.858	0.09	ae	æ	nasal	apical	voiced	nasal_apical	complex_one_syl			N	N	internal	4	DH AH0	F AY2 N AE1 N SH AH0 L		680.5	2686.2	677.3	2728.0	698.3	2712.0	717.9	2532.2	739.3	2392.7	5
y						s08	f		0			AH	0	THE	FINANCIAL		635.7	1653.4	2962.3	265.4	202.5	466.1	76.008	75.978	76.068	0.09	@	ə	lateral	apical	voiced	palatal				SH	L	internal	7	DH AH0	F AY2 N AE1 N SH AH0 L		606.4	1920.6	573.7	1709.9	686.7	1366.3	738.0	1129.4	796.8	1390.3	6
y						s08	f		0			AE	2		ANALYTICAL	END	716.6	2068.3	2876.3	378.6	249.3	222.7	76.228	76.201	76.281	0.08	ae	æ	nasal	apical	voiced		two_fol_syl				N	initial	1		AE2 N AH0 L IH1 T IH0 K AH0 L	EH1 N D	619.6	1674.0	600.1	1727.5	776.9	2241.1	779.7	2163.1	777.8	2102.2	6
