age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	ipa_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
y						s28	m		0			IH	0	HAPPY	IN	A	471.5	1902.3	2379.7	95.7	96.8	211.9	8.781	8.764	8.814	0.05	i	ɪ	nasal	apical	voiced					IY0	N	initial	1	HH AE1 P IY0	IH0 N	AH0	469.8	1896.5	469.8	1896.5	466.8	1904.4	445.1	1666.2	445.1	1666.2	5
y						s28	m		0			AH	0	IN	A	PLACE	384.2	1549.2	2775.6	327.7	377.0	1633.3	8.894	8.874	8.934	0.06	@	ə								N	P	coextensive	1	IH0 N	AH0	P L EY1 S	387.3	1594.2	387.1	1586.1	395.9	1446.0	315.0	1275.1	310.7	1256.4	5
y						s28	m		0			EY	1	A	PLACE	LIKE	472.0	1544.1	2536.2	113.0	159.3	116.8	9.08	9.064	9.134	0.07	ey	ej	fricative	apical	voiceless	obstruent_liquid				L	S	internal	3	AH0	P L EY1 S	L AY1 K	471.5	1510.5	471.9	1551.5	438.2	1675.1	354.2	1750.7	336.3	1760.5	5
y						s28	m		0			EY	1	SHOULDN'T	STAY		565.1	1684.4	2664.9	34.3	96.8	163.2	10.043	9.974	10.284	0.31	eyF	ejF				oral_apical				T		final	3	SH UH1 D AH0 N T	S T EY1		554.1	1660.5	549.2	1692.5	516.0	1767.2	457.8	1913.6	396.9	1978.8	5
y						s28	m		0			IY	0	JUST	BE	MISERABLE	346.5	2091.5	3186.9	225.3	102.2	665.6	10.604	10.584	10.644	0.06	iyF	iF				oral_labial				B	M	final	2	JH IH0 S T	B IY0	M IH1 Z R AH0 B AH0 L	458.3	2114.3	341.8	2084.5	349.8	2078.6	379.5	2030.3	381.2	2025.8	4
y						s28	m		0			IH	1	BE	MISERABLE	ABOUT	468.1	1601.4	2591.4	65.3	209.2	208.3	10.744	10.714	10.804	0.09	i	ɪ	fricative	apical	voiced	nasal_labial	two_fol_syl			M	Z	internal	2	B IY0	M IH1 Z R AH0 B AH0 L	AH0 B AW1 T	435.1	1550.5	465.2	1599.4	457.3	1546.1	412.7	1453.8	374.4	1443.2	5
y						s28	m		0			AW	1	MISERABLE	ABOUT	IT	578.8	1195.5	2597.2	115.7	103.0	68.0	11.239	11.214	11.314	0.1	aw	aw	stop	apical	voiceless	oral_labial				B	T	internal	3	M IH1 Z R AH0 B AH0 L	AH0 B AW1 T	IH0 T	525.9	1155.3	584.7	1198.6	638.3	1234.2	640.3	1251.2	687.8	1270.3	5
y						s28	m		0			IH	0	ABOUT	IT		500.5	1531.4	2721.8	47.3	133.2	141.9	11.424	11.394	11.484	0.09	i	ɪ	stop	apical	voiceless					T	T	initial	1	AH0 B AW1 T	IH0 T		476.5	1469.2	499.9	1519.0	513.3	1562.2	509.1	1557.3	497.5	1562.7	5
y						s28	m		0			AE	1		YEAH	I	496.3	1820.3	2589.7	109.0	209.8	246.3	18.854	18.811	18.941	0.13	ae	æ				w/y				Y	AY1	final	2		Y AE1	AY1	444.0	1963.1	487.9	1837.6	507.9	1717.1	547.4	1674.3	560.0	1618.3	5
y						s28	m		0			AY	1	YEAH	I	THOUGHT	624.9	1703.2	2655.8	166.5	426.2	89.4	18.953	18.941	18.991	0.05	ay	aj							m	AE1	TH	coextensive	1	Y AE1	AY1	TH AO1 T	610.7	1688.6	612.7	1699.1	624.9	1703.2	532.2	1522.4	508.8	1500.8	6
y						s28	m		0			AO	1	I	THOUGHT	IT	540.1	1270.7	2529.5	280.6	395.8	93.9	19.098	19.081	19.131	0.05	oh	ɔ	stop	apical	voiceless	oral_apical				TH	T	internal	2	AY1	TH AO1 T	IH0 T	532.5	1333.8	532.5	1333.8	525.8	1136.2	516.9	1102.4	516.9	1102.4	6
y						s28	m		0			AH	1	IT	WAS	GONNA	409.2	1305.3	2555.7	30.1	118.2	79.7	19.297	19.28	19.331	0.051	uh	ʌ	fricative	apical	voiced	w/y				W	Z	internal	2	IH0 T	W AH1 Z	G AA1 N AH0	409.6	1290.8	409.6	1290.8	405.2	1321.2	387.7	1331.4	387.7	1331.4	5
y						s28	m		0			AH	0	WAS	GONNA	BE	407.0	1594.7	2111.4	111.6	387.3	1181.1	19.52	19.5	19.561	0.061	@	ə				nasal_apical				N	B	final	4	W AH1 Z	G AA1 N AH0	B IY0	376.2	1560.6	382.7	1564.5	404.0	1559.7	318.7	1357.8	310.7	1346.9	5
y						s28	m		0			IY	0	GONNA	BE		316.6	2099.0	2426.0	24.1	64.4	129.9	19.667	19.62	19.761	0.141	iyF	iF				oral_labial				B		final	2	G AA1 N AH0	B IY0		324.3	1920.5	315.5	2097.7	312.3	2155.2	307.7	2137.8	326.9	2129.3	5
y						s28	m		0			AY	1		LIKE		567.3	1371.6	2735.5	68.9	148.3	230.4	20.74	20.74	20.82	0.08	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2		L AY1 K		535.0	1276.5	562.9	1401.9	530.2	1496.0	468.3	1704.9	397.7	1815.2	5
y						s28	m		0			AA	1		NOT	SO	631.9	1333.3	2804.9	109.0	276.5	561.2	21.19	21.17	21.23	0.06	o	ɑ	stop	apical	voiceless	nasal_apical				N	T	internal	2		N AA1 T	S OW1	593.5	1345.9	599.8	1345.5	659.0	1325.3	671.6	1307.7	670.3	1305.5	5
y						s28	m		0			OW	1	NOT	SO	STRUCTURED	435.9	1311.6	2549.1	48.0	403.6	251.7	21.402	21.39	21.45	0.06	owF	owF				oral_apical				S	S	final	2	N AA1 T	S OW1	S T R AH1 K CH ER0 D	435.9	1311.6	438.4	1318.8	444.4	1416.9	420.0	1414.1	417.3	1413.1	5
y						s28	m		0			AH	1	SO	STRUCTURED		603.4	1318.7	1919.7	108.8	125.8	639.1	21.657	21.64	21.69	0.05	uh	ʌ	stop	velar	voiceless	obstruent_liquid	complex_one_syl			R	K	internal	4	S OW1	S T R AH1 K CH ER0 D		592.7	1316.7	592.7	1316.7	617.7	1323.4	638.9	1365.5	638.9	1365.5	6
y						s28	m		0			ER	0	SO	STRUCTURED		432.8	1474.8	1726.6	49.3	109.0	164.7	21.907	21.85	22.02	0.17	*hr	ə˞	stop	apical	voiced	palatal				CH	D	internal	7	S OW1	S T R AH1 K CH ER0 D		420.2	1514.6	432.3	1474.9	419.3	1457.9	402.2	1506.3	366.3	1607.0	5
y						s28	m		0			AH	1		BUT	IT	497.5	1322.8	2398.3	62.7	91.0	115.9	22.676	22.659	22.709	0.05	uh	ʌ	stop	apical	voiceless	oral_labial				B	T	internal	2		B AH1 T	IH0 T	489.7	1310.8	489.7	1310.8	504.6	1343.2	494.9	1395.2	494.9	1395.2	6
y						s28	m		0			IY	0	IT	REALLY	IS	429.2	1793.7	2610.5	49.4	183.8	149.0	22.976	22.949	23.029	0.08	iyF	iF				liquid				L	IH1	final	4	IH0 T	R IH1 L IY0	IH1 Z	449.9	1630.9	441.4	1716.0	401.2	1896.7	383.1	1945.3	378.0	1967.1	6
y						s28	m		0			IH	1	REALLY	IS		451.2	1820.0	2642.9	59.0	85.5	147.0	23.122	23.029	23.309	0.28	i	ɪ	fricative	apical	voiced					IY0	Z	initial	1	R IH1 L IY0	IH1 Z		407.7	1972.0	450.6	1828.1	462.3	1771.3	472.6	1675.0	410.7	1076.9	6
y						s28	m		0			AH	0		AND	LIKE	536.3	1678.4	2723.4	138.2	298.5	430.7	23.62	23.603	23.653	0.05	@	ə	nasal	apical	voiced		complex_coda				N	initial	1		AH0 N D	L AY1 K	561.9	1691.7	561.9	1691.7	495.4	1656.2	491.6	1576.9	491.6	1576.9	5
y						s28	m		0			AY	1	AND	LIKE		619.3	1361.1	2796.1	62.0	169.8	145.9	23.824	23.783	23.933	0.15	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2	AH0 N D	L AY1 K		560.6	1146.1	614.5	1295.0	590.2	1440.9	546.4	1682.3	449.1	1709.2	5
y						s28	m		0			EH	1		ESPECIALLY	I	513.0	1407.7	2089.1	67.7	123.5	2670.3	24.255	24.235	24.295	0.06	e	ɛ	fricative	palatal	voiceless	oral_labial	one_fol_syll			P	SH	internal	4		AH0 S P EH1 SH L IY0	AY1	482.5	1413.2	486.8	1411.4	537.4	1423.4	547.2	1449.4	547.1	1431.5	6
y						s28	m		0			AY	1	ESPECIALLY	I	MEAN	620.5	1581.6	2565.9	88.7	198.4	145.9	24.552	24.505	24.605	0.1	ay	aj							m	IY0	M	coextensive	1	AH0 S P EH1 SH L IY0	AY1	M IY1 N	507.6	1648.2	547.6	1684.5	609.3	1595.6	599.1	1609.8	501.7	1441.1	6
y						s28	m		0			IY	1	I	MEAN	IT	413.5	2158.5	3241.5	96.1	211.2	1417.0	24.685	24.665	24.725	0.06	iy	i	nasal	apical	voiced	nasal_labial				M	N	internal	2	AY1	M IY1 N	IH1 T	412.2	2023.2	412.6	2046.8	412.3	2212.0	412.1	2164.1	412.0	2142.9	4
y						s28	m		0			IH	1	MEAN	IT		502.2	1811.4	2604.9	39.0	198.2	152.1	24.815	24.775	24.895	0.12	i	ɪ	stop	apical	voiceless					N	T	initial	1	M IY1 N	IH1 T		468.9	1610.2	497.6	1817.7	502.0	1764.2	499.8	1498.8	504.6	1686.4	6
y						s28	m		0			OW	1	I	KNOW	IT'S	517.3	1643.9	2766.1	90.6	142.1	516.4	25.314	25.297	25.367	0.07	owF	owF				nasal_apical				N	IH0	final	2	AY1	N OW1	IH0 T S	510.0	1650.7	518.9	1640.7	531.9	1537.4	518.3	1428.5	513.1	1412.5	5
y						s28	m		0			AY	1	IT'S	LIKE	ALL	569.0	1393.3	2787.3	132.1	240.3	109.3	25.519	25.527	25.577	0.05	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2	IH0 T S	L AY1 K	AO1 L	558.8	1355.0	559.2	1328.6	524.0	1441.3	444.8	1732.6	414.3	1780.7	6
y						s28	m		0			AO	1	LIKE	ALL	FIRST	571.8	1050.0	2549.3	70.3	67.9	117.2	25.654	25.627	25.707	0.08	oh	ɔ	lateral	apical	voiced					K	L	initial	1	L AY1 K	AO1 L	F ER1 S T	535.9	1122.9	554.9	1075.2	592.9	1008.0	592.9	960.8	588.8	957.7	6
y						s28	m		0			ER	1	ALL	FIRST	YEAR	452.4	1271.7	1503.8	60.8	189.1	435.1	25.897	25.867	25.957	0.09	*hr	ə˞	fricative	apical	voiceless	oral_labial	complex_coda			F	S	internal	2	AO1 L	F ER1 S T	Y IH1 R	731.5	1501.3	462.0	1274.8	438.4	1312.3	406.2	1455.8	356.1	1624.2	5
y						s28	m		0			AE	1	YEAR	CLASSES	ARE	706.2	1227.2	2609.0	53.4	71.7	268.3	26.344	26.307	26.417	0.11	ae	æ	fricative	apical	voiceless	obstruent_liquid	one_fol_syll			L	S	internal	3	Y IH1 R	K L AE1 S IH0 Z	ER0	664.5	1203.1	700.8	1227.0	724.2	1267.0	727.1	1304.4	711.8	1403.3	5
y						s28	m		0			ER	0	CLASSES	ARE	BASICALLY	419.6	1540.5	2440.3	71.8	184.7	164.4	26.637	26.617	26.677	0.06	*hr	ə˞								Z	B	coextensive	1	K L AE1 S IH0 Z	ER0	B EY1 S IH0 K L IY0	395.3	1493.1	399.2	1497.5	431.4	1572.9	422.8	1561.2	416.9	1541.6	6
y						s28	m		0			EY	1	ARE	BASICALLY	THE	446.4	2124.0	3414.3	108.6	217.1	1061.8	26.777	26.737	26.817	0.08	ey	ej	fricative	apical	voiceless	oral_labial	two_fol_syl			B	S	internal	2	ER0	B EY1 S IH0 K L IY0	DH AH0	440.0	1872.7	441.4	1907.6	446.4	2124.0	437.1	2066.6	426.6	2052.6	4
y						s28	m		0			AH	0	BASICALLY	THE	SAME	425.8	1590.7	2576.2	33.9	220.3	61.6	27.104	27.087	27.137	0.05	@	ə				oral_apical				DH	S	final	2	B EY1 S IH0 K L IY0	DH AH0	S EY1 M	417.6	1586.2	417.6	1586.2	442.4	1599.4	431.8	1509.5	431.8	1509.5	6
y						s28	m		0			EY	1	THE	SAME		525.8	1713.6	2674.9	38.9	117.0	212.8	27.308	27.247	27.397	0.15	ey	ej	nasal	labial	voiced	oral_apical				S	M	internal	2	DH AH0	S EY1 M		493.0	1582.8	525.4	1725.6	516.5	1831.7	506.4	1892.9	493.8	1929.7	5
y						s28	m		0			AE	1		AND	IT'S	518.4	1810.8	2797.5	118.4	143.4	350.0	27.863	27.846	27.896	0.05	ae	æ	nasal	apical	voiced		complex_coda				N	initial	1		AE1 N D	IH0 T S	509.0	1818.7	509.0	1818.7	525.8	1804.6	521.7	1795.4	521.7	1795.4	5
y						s28	m		0			AH	1	KIND	OF	LIKE	574.2	1185.4	1919.5	328.1	332.8	653.9	28.336	28.316	28.376	0.06	uh	ʌ	fricative	labiodental	voiced					D	V	initial	1	K AY1 N D	AH1 V	L AY1 K	586.6	1238.7	587.3	1239.2	545.9	1060.9	531.4	932.9	522.3	910.1	6
y						s28	m		0			AY	1	OF	LIKE	HOW	534.0	1472.9	2700.6	130.1	124.2	151.7	28.471	28.436	28.566	0.13	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2	AH1 V	L AY1 K	HH AW1	424.6	972.1	486.0	1168.1	532.4	1483.2	422.4	1718.3	351.7	2012.4	5
y						s28	m		0			AW	1	LIKE	HOW		656.7	1564.2	2525.3	105.0	154.8	317.6	28.736	28.696	28.856	0.16	aw	aw								HH		final	2	L AY1 K	HH AW1		633.1	1682.9	667.1	1513.0	679.6	1278.4	654.7	1102.8	629.5	1184.0	6
y						s28	m		0			OW	1	I	DON'T	KNOW	611.9	1350.2	2349.6	238.4	256.2	855.4	30.152	30.145	30.225	0.08	ow	ow	nasal	apical	voiced	oral_apical				D	N	internal	2	AY1	D OW1 N	N OW1	611.9	1350.2	567.4	1337.2	530.5	1234.8	537.3	1262.8	518.2	1326.6	5
y						s28	m		0			OW	1	DON'T	KNOW		512.5	1602.4	2860.6	222.1	149.3	470.0	30.292	30.285	30.375	0.09	owF	owF				nasal_apical				N		final	2	D OW1 N	N OW1		512.5	1602.4	463.6	1546.5	421.6	1508.8	452.5	1456.1	448.2	1432.6	5
y						s28	m		0			AY	1		I	THOUGHT	705.5	1461.9	2636.2	246.7	227.0	268.8	30.728	30.709	30.759	0.05	ay	aj							m		TH	coextensive	1		AY1	TH AO1 T	716.1	1429.1	735.3	1445.2	736.6	1471.9	633.0	1461.4	614.5	1449.9	5
y						s28	m		0			AO	1	I	THOUGHT	IT	581.7	1152.5	2673.7	54.8	134.4	230.9	30.866	30.84	30.919	0.079	oh	ɔ	stop	apical	voiceless	oral_apical				TH	T	internal	2	AY1	TH AO1 T	IH0 T	567.6	1260.7	572.6	1160.2	600.4	1086.4	596.8	1032.9	577.9	1134.6	5
y						s28	m		0			UH	1	IT	WOULD	BE	363.0	1310.4	2273.8	50.4	178.4	159.2	31.09	31.07	31.13	0.06	u	ʊ	stop	apical	voiced	w/y				W	D	internal	2	IH0 T	W UH1 D	B IY0	360.3	1220.8	360.0	1232.1	356.6	1389.9	348.7	1476.3	345.0	1489.1	6
y						s28	m		0			IY	0	WOULD	BE		297.4	2360.9	3499.8	156.2	163.9	456.6	31.303	31.239	31.43	0.191	iyF	iF				oral_labial				B		final	2	W UH1 D	B IY0		304.0	2264.2	299.5	2368.6	310.5	2356.4	295.2	2305.9	270.9	2321.6	4
y						s28	m		0			AH	0		DIFFERENT	LIKE	517.3	1544.0	1942.7	76.2	182.1	196.9	32.242	32.209	32.309	0.1	@	ə	nasal	apical	voiced	obstruent_liquid	complex_coda			R	N	internal	5		D IH1 F R AH0 N T	L AY1 K	510.0	1427.3	518.6	1518.0	514.7	1624.2	503.4	1722.6	481.9	1710.5	6
y						s28	m		0			AY	1	DIFFERENT	LIKE	MORE	606.4	1485.0	2669.2	119.7	122.9	107.4	32.549	32.529	32.63	0.101	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2	D IH1 F R AH0 N T	L AY1 K	M AO1 R	424.0	936.1	596.8	1208.5	578.4	1638.7	475.0	1627.6	394.7	1759.3	6
y						s28	m		0			AO	1	LIKE	MORE	OF	382.9	653.6	2037.4	254.0	236.2	384.4	32.793	32.76	32.859	0.099	owr	owr	central	apical	voiced	nasal_labial				M	R	internal	2	L AY1 K	M AO1 R	AH0 V	395.3	704.7	391.9	660.4	367.9	682.3	429.5	763.7	446.8	809.0	6
y						s28	m		0			AH	0	MORE	OF	A	446.2	1282.9	1860.8	92.5	166.8	100.0	33.01	32.98	33.069	0.089	@	ə	fricative	labiodental	voiced					R	V	initial	1	M AO1 R	AH0 V	AH0	448.1	1321.6	445.4	1304.0	435.1	1271.8	408.8	1296.9	389.3	1233.8	6
y						s28	m		0			AH	0	OF	A		571.4	1245.2	2612.7	56.9	111.1	69.0	33.223	33.16	33.349	0.189	@	ə								V		coextensive	1	AH0 V	AH0		524.7	1189.2	571.5	1253.1	590.0	1208.4	623.5	1311.5	605.3	1323.0	6
y						s28	m		0			AO	1	LIKE	MORE	OF	433.2	720.4	2481.8	154.4	142.9	538.8	34.17	34.15	34.21	0.06	owr	owr	central	apical	voiced	nasal_labial				M	R	internal	2	L AY1 K	M AO1 R	AH0 V	447.1	834.0	446.9	819.5	431.7	738.6	442.9	815.4	443.3	825.0	5
y						s28	m		0			AH	0	AN	ADULT	TYPE	474.7	1465.5	2740.0	100.6	271.6	682.1	34.407	34.39	34.44	0.05	@	ə	stop	apical	voiced		one_fol_syll			N	D	initial	1	AH0 N	AH0 D AH1 L T	T AY1 P	461.9	1459.4	461.9	1459.4	484.4	1483.5	476.6	1534.5	476.6	1534.5	5
y						s28	m		0			AH	1	AN	ADULT	TYPE	550.3	1155.0	2501.6	59.8	165.6	734.0	34.55	34.53	34.59	0.06	uh	ʌ	lateral	apical	voiced	oral_apical	complex_coda			D	L	internal	3	AH0 N	AH0 D AH1 L T	T AY1 P	517.3	1251.3	522.5	1238.6	567.1	1076.5	578.9	970.7	577.9	962.4	6
y						s28	m		0			AY	1	ADULT	TYPE	THING	756.5	1491.0	2739.8	789.3	195.0	97.0	34.85	34.82	34.94	0.12	ay0	aj0	stop	labial	voiceless	oral_apical			m	T	P	internal	2	AH0 D AH1 L T	T AY1 P	TH IH1 NG	272.3	1353.5	707.9	1527.7	564.6	1206.9	483.1	1677.8	444.4	1788.9	6
y						s28	m		0			IH	1	TYPE	THING	WHEN	490.6	1682.2	2643.0	57.1	124.1	296.6	35.113	35.07	35.2	0.13	i	ɪ	nasal	velar	voiced	oral_apical				TH	NG	internal	2	T AY1 P	TH IH1 NG	W EH1 N	528.8	1638.9	490.6	1651.6	492.0	1758.0	469.2	1996.4	433.2	2245.1	4
y						s28	m		0			IH	1	WHEN	REALLY	IT'S	466.1	1471.2	2016.2	77.7	115.2	119.4	35.507	35.48	35.56	0.08	i	ɪ	lateral	apical	voiced	liquid	one_fol_syll			R	L	internal	2	W EH1 N	R IH1 L IY0	IH0 T S	437.7	1448.2	458.3	1461.7	478.5	1475.4	443.0	1331.0	440.7	1306.6	6
y						s28	m		0			IY	0	WHEN	REALLY	IT'S	459.9	1758.2	2786.1	102.8	162.4	423.5	35.647	35.63	35.68	0.05	iyF	iF				liquid				L	IH0	final	4	W EH1 N	R IH1 L IY0	IH0 T S	465.1	1745.8	465.1	1745.8	455.5	1801.8	450.1	1889.6	450.1	1889.6	4
y						s28	m		0			IH	0	REALLY	IT'S	JUST	430.2	1898.9	2848.3	108.3	190.5	401.4	35.7	35.68	35.74	0.06	i	ɪ	stop	apical	voiceless		complex_coda			IY0	T	initial	1	R IH1 L IY0	IH0 T S	JH IH0 S T	439.6	1898.8	438.8	1898.5	400.5	1892.5	291.8	1914.0	290.2	1922.5	4
y						s28	m		0			EY	1	JUST	THEY	TREAT	421.3	1803.5	2673.4	153.3	142.2	95.8	36.022	36.01	36.07	0.06	eyF	ejF				oral_apical				DH	T	final	2	JH IH0 S T	DH EY1	T R IY1 T	421.3	1803.5	420.3	1802.5	386.4	1835.0	357.4	1913.2	355.0	1914.2	5
y						s28	m		0			AE	1	THE	EXACT	SAME	588.0	2248.3	3762.1	165.8	328.1	297.2	36.623	36.59	36.69	0.1	ae	æ	stop	velar	voiceless	oral_apical	complex_coda			Z	K	internal	4	DH IY0	IH0 G Z AE1 K T	S EY1 M	680.9	nan	562.8	2267.5	670.8	2096.4	679.8	2013.5	735.1	1896.2	3
y						s28	m		0			EY	1	EXACT	SAME	WAY	511.9	1663.7	2528.3	182.0	335.4	219.3	36.832	36.82	36.9	0.08	ey	ej	nasal	labial	voiced	oral_apical				S	M	internal	2	IH0 G Z AE1 K T	S EY1 M	W EY1	511.9	1663.7	498.9	1701.8	502.4	1781.4	463.2	1721.6	452.8	1556.1	5
y						s28	m		0			EY	1	SAME	WAY		556.9	1417.2	2441.9	49.2	63.9	83.5	37.06	37.04	37.18	0.14	eyF	ejF				w/y				W		final	2	S EY1 M	W EY1		551.5	1335.4	553.8	1531.9	554.4	1639.2	552.0	1712.1	537.2	1786.9	6
y						s28	m		0			AY	1		LIKE	I	548.3	1694.4	2659.6	100.0	247.6	419.8	38.085	38.065	38.195	0.13	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2		L AY1 K	AY1	468.8	1550.8	546.3	1701.0	506.6	1800.1	384.4	1916.6	260.2	1994.1	5
y						s28	m		0			OW	1	DON'T	KNOW		507.1	1619.1	3514.7	258.6	205.9	475.7	38.556	38.545	38.695	0.15	owF	owF				nasal_apical				N		final	2	D OW1 N T	N OW1		558.9	1605.9	497.5	1615.4	540.0	1738.4	414.7	1649.6	1113.2	2214.3	4
y						s28	m		0			AE	1		YEAH		457.2	1858.4	2607.7	76.9	129.2	104.5	45.829	45.766	45.956	0.19	ae	æ				w/y				Y		final	2		Y AE1		398.9	1102.7	446.8	1630.7	467.0	1778.1	508.8	1765.8	541.6	1766.0	6
y						s28	m		0			IH	1	I	THINK	THAT'S	421.2	1694.9	2614.9	163.5	440.1	420.5	46.71	46.693	46.743	0.05	i	ɪ	nasal	velar	voiced	oral_apical	complex_coda			TH	NG	internal	2	AY1	TH IH1 NG K	DH AE1 T S	404.0	1678.8	404.0	1678.8	442.9	1747.7	465.4	1812.5	465.4	1812.5	5
y						s28	m		0			AE	1	THINK	THAT'S	TRUE	481.6	1481.3	2540.5	51.5	195.6	94.0	46.856	46.833	46.903	0.07	ae	æ	stop	apical	voiceless	oral_apical	complex_coda			DH	T	internal	2	TH IH1 NG K	DH AE1 T S	T R UW1	441.3	1473.1	460.1	1479.2	512.4	1500.1	513.9	1540.2	509.3	1548.0	5
y						s28	m		0			UW	1	THAT'S	TRUE	AND	400.2	1672.3	2138.1	54.1	158.8	288.1	47.17	47.163	47.263	0.1	Tuw	Tu				obstruent_liquid				R	AE1	final	3	DH AE1 T S	T R UW1	AE1 N D	400.2	1672.3	419.0	1718.5	420.3	1680.8	418.4	1606.9	425.7	1566.7	5
y						s28	m		0			AE	1	TRUE	AND	LIKE	451.6	1510.4	2197.3	82.4	160.4	200.4	47.293	47.263	47.353	0.09	ae	æ	nasal	apical	voiced		complex_coda			UW1	N	initial	1	T R UW1	AE1 N D	L AY1 K	452.5	1517.8	449.5	1502.6	472.6	1536.8	486.0	1533.8	458.8	1531.6	5
y						s28	m		0			AY	1	AND	LIKE	I	554.0	1439.8	2700.7	98.9	118.7	283.7	47.494	47.463	47.553	0.09	ay0	aj0	stop	velar	voiceless	liquid				L	K	internal	2	AE1 N D	L AY1 K	AY1	449.4	1101.0	520.4	1267.4	553.9	1447.6	518.3	1685.0	467.8	1870.4	5
