s05, o, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
IY	0	CINCINNATI	622.0	2407.0	49.247	49.22	49.3	0.08	12	0	0	0	3	0			613.0	2241.0	620.0	2335.0	591.0	2493.0	544.0	2677.0	522.0	2655.0	4	
AY	1	I	998.0	1349.0	50.201	50.156	50.246	0.09	41	0	0	0	0	0		s	395.0	885.0	575.0	857.0	965.0	1179.0	941.0	1467.0	873.0	1605.0	6	
UW	1	SCHOOL	450.0	804.0	50.716	50.686	50.776	0.09	72	5	4	2	6	0			416.0	824.0	440.0	799.0	472.0	786.0	504.0	810.0	523.0	813.0	6	
AE	1	AT	796.0	1987.0	51.669	51.629	51.749	0.12	3	1	4	1	0	0			790.0	2036.0	788.0	1995.0	805.0	1922.0	803.0	1963.0	792.0	1789.0	5	
AY	1	ISLAND	794.0	1868.0	51.989	51.949	52.029	0.08	41	5	4	2	0	1		m	509.0	1609.0	661.0	1684.0	786.0	1849.0	779.0	1873.0	729.0	1226.0	6	
UW	1	SCHOOL	455.0	741.0	52.386	52.369	52.419	0.05	72	5	4	2	6	0			451.0	737.0	451.0	737.0	455.0	736.0	448.0	709.0	448.0	709.0	5	
AY	1	DESIGN	1020.0	1311.0	52.814	52.719	52.939	0.22	41	4	4	2	3	0			630.0	1614.0	912.0	1339.0	1018.0	1315.0	939.0	1599.0	900.0	1953.0	6	
EH	1	WENT	540.0	1687.0	53.772	53.755	53.805	0.05	2	4	4	2	9	3			535.0	1534.0	535.0	1534.0	505.0	1861.0	462.0	1747.0	462.0	1747.0	6	
IY	1	EAST	390.0	2218.0	53.918	53.875	54.005	0.13	11	3	4	1	0	3			1515.0	2742.0	395.0	2043.0	389.0	2484.0	404.0	2481.0	392.0	2510.0	5	
UW	1	SCHOOL	446.0	616.0	54.462	54.435	54.515	0.08	72	5	4	2	6	0			414.0	643.0	430.0	628.0	469.0	611.0	492.0	636.0	513.0	651.0	5	
AH	1	UM	944.0	1188.0	54.918	54.791	55.171	0.38	6	4	1	2	0	0			957.0	1145.0	947.0	1191.0	898.0	1110.0	860.0	1019.0	860.0	1014.0	6	
EY	1	CAME	586.0	2619.0	58.189	58.13	58.34	0.21	21	4	1	2	6	0			288.0	2599.0	586.0	2619.0	560.0	2333.0	560.0	2345.0	512.0	2276.0	5	
AE	1	BACK	841.0	1968.0	58.558	58.511	58.651	0.14	3	1	6	1	1	0			710.0	1952.0	813.0	1971.0	890.0	1973.0	903.0	1915.0	858.0	1966.0	5	
AH	1	UH	772.0	1114.0	59.36	59.277	59.527	0.25	6	0	0	0	0	0			575.0	794.0	802.0	1143.0	660.0	982.0	1035.0	1340.0	980.0	1333.0	6	
AH	1	UH	910.0	1393.0	60.992	60.875	61.225	0.35	6	0	0	0	0	0			917.0	1530.0	912.0	1395.0	897.0	1288.0	827.0	1407.0	738.0	1507.0	5	
AH	0	TO	454.0	2163.0	61.532	61.512	61.572	0.06	*	0	0	0	3	0			700.0	2423.0	633.0	2371.0	473.0	2114.0	469.0	2121.0	468.0	2125.0	4	
AH	1	UH	713.0	1585.0	61.642	61.612	61.702	0.09	6	0	0	0	0	0			596.0	1748.0	685.0	1613.0	769.0	1484.0	795.0	1412.0	806.0	1381.0	6	
AA	1	GOT	781.0	1855.0	62.177	62.154	62.224	0.07	5	1	4	1	6	0			712.0	1978.0	750.0	1923.0	825.0	1677.0	838.0	1511.0	832.0	1512.0	4	
EH	1	MARRIED	553.0	1886.0	62.334	62.314	62.374	0.06	2	6	4	2	2	1			535.0	1819.0	538.0	1831.0	590.0	1895.0	666.0	1891.0	671.0	1890.0	5	
IY	0	MARRIED	636.0	1944.0	62.447	62.424	62.494	0.07	11	1	4	2	7	0			668.0	1881.0	654.0	1904.0	599.0	2013.0	528.0	2116.0	508.0	2134.0	5	
EY	1	CAME	657.0	2494.0	62.637	62.624	62.694	0.07	21	4	1	2	6	0			649.0	2448.0	581.0	2486.0	551.0	2528.0	594.0	2268.0	589.0	2057.0	6	
AE	1	BACK	802.0	1807.0	62.804	62.774	62.864	0.09	3	1	6	1	1	0			713.0	1686.0	776.0	1784.0	839.0	1840.0	827.0	1879.0	793.0	1933.0	5	
UW	1	TO	423.0	2180.0	63.141	63.134	63.464	0.33	73	0	0	0	3	0			448.0	2145.0	464.0	1911.0	465.0	1675.0	473.0	1321.0	457.0	1009.0	4	
AH	1	UH	860.0	1359.0	64.386	64.323	64.513	0.19	6	0	0	0	0	0			506.0	1169.0	858.0	1298.0	887.0	1354.0	826.0	1423.0	628.0	1485.0	5	
IY	1	CLEVELAND	498.0	2389.0	64.694	64.674	64.734	0.06	11	3	2	2	8	1			503.0	2316.0	502.0	2318.0	492.0	2412.0	477.0	2402.0	476.0	2402.0	4	
AH	0	CLEVELAND	604.0	1490.0	64.883	64.853	64.944	0.091	*	4	4	2	8	3			566.0	1218.0	602.0	1415.0	598.0	1648.0	561.0	1865.0	547.0	1929.0	5	
IH	1	LIVED	498.0	1370.0	65.661	65.644	65.694	0.05	1	3	2	2	7	3			494.0	1349.0	494.0	1349.0	487.0	1424.0	456.0	1512.0	456.0	1512.0	5	
EH	1	THERE	502.0	1939.0	65.841	65.824	65.874	0.05	2	6	4	2	3	0			542.0	1926.0	542.0	1926.0	513.0	1936.0	534.0	1876.0	534.0	1876.0	5	
ER	0	FOR	460.0	798.0	66.081	66.064	66.114	0.05	94	0	0	0	1	0			653.0	1261.0	653.0	1261.0	554.0	795.0	592.0	799.0	592.0	799.0	6	
AH	0	AWHILE	661.0	946.0	66.134	66.114	66.174	0.06	*	0	1	2	0	1			663.0	980.0	662.0	975.0	671.0	895.0	639.0	638.0	624.0	621.0	4	
AY	1	AWHILE	958.0	1470.0	66.315	66.244	66.404	0.16	41	5	4	2	9	0		s	535.0	574.0	801.0	975.0	954.0	1438.0	931.0	1596.0	890.0	1661.0	6	
AY	1	MY	797.0	1390.0	66.929	66.899	66.959	0.06	41	0	0	0	2	0		s	404.0	851.0	492.0	867.0	755.0	1148.0	805.0	1540.0	803.0	1710.0	6	
AH	1	HUSBAND	618.0	1689.0	67.039	67.019	67.079	0.06	6	3	4	2	0	4			410.0	1630.0	422.0	1629.0	620.0	1567.0	570.0	1543.0	563.0	1540.0	6	
AH	0	HUSBAND	507.0	1821.0	67.216	67.199	67.249	0.05	*	4	4	2	1	3			509.0	1805.0	509.0	1805.0	512.0	1822.0	499.0	1948.0	499.0	1948.0	5	
AE	1	BACK	788.0	1693.0	68.016	67.989	68.069	0.08	3	1	6	1	1	0			687.0	1650.0	744.0	1671.0	851.0	1728.0	851.0	1820.0	843.0	1848.0	5	
AH	1	ONE	608.0	1232.0	68.931	68.911	68.971	0.06	6	4	4	2	9	0			590.0	1060.0	593.0	1085.0	622.0	1485.0	585.0	1906.0	581.0	1927.0	5	
AA	1	AH	959.0	1654.0	71.573	71.493	71.733	0.24	5	0	0	0	0	0			876.0	1774.0	942.0	1652.0	1005.0	1563.0	947.0	1431.0	976.0	1531.0	6	
AA	1	AH	840.0	1225.0	72.617	72.487	72.877	0.39	5	0	0	0	0	0			828.0	1154.0	837.0	1224.0	842.0	1204.0	891.0	1332.0	802.0	1442.0	5	
EH	1	THEN	555.0	1987.0	73.066	73.033	73.133	0.1	2	4	4	2	3	0			493.0	1961.0	533.0	1972.0	609.0	2031.0	625.0	1965.0	605.0	1892.0	5	
EH	1	WHEN	552.0	1325.0	73.26	73.243	73.293	0.05	2	4	4	2	9	0			534.0	1228.0	534.0	1228.0	583.0	1514.0	601.0	1770.0	601.0	1770.0	5	
AE	1	GRADUATE	713.0	1936.0	73.733	73.713	73.773	0.06	3	2	5	2	8	2			703.0	1932.0	706.0	1935.0	712.0	1900.0	664.0	1863.0	659.0	1865.0	4	
UW	1	SCHOOL	459.0	789.0	74.093	74.073	74.133	0.06	72	5	4	2	6	0			440.0	772.0	447.0	776.0	471.0	786.0	479.0	779.0	479.0	778.0	5	
IH	0	IN	556.0	1301.0	74.2	74.183	74.233	0.05	1	4	4	2	0	0			574.0	1229.0	574.0	1229.0	532.0	1425.0	494.0	1630.0	494.0	1630.0	5	
AH	1	COLUMBUS	756.0	1062.0	74.456	74.433	74.503	0.07	6	4	1	2	7	4			715.0	944.0	737.0	992.0	769.0	1141.0	745.0	1120.0	727.0	1083.0	5	
AH	0	COLUMBUS	613.0	1495.0	74.616	74.593	74.663	0.07	*	3	4	1	1	0			602.0	1420.0	606.0	1448.0	608.0	1561.0	577.0	1616.0	556.0	1616.0	5	
AY	1	I	872.0	1441.0	74.901	74.878	74.968	0.09	41	0	0	0	0	0			705.0	1442.0	857.0	1312.0	819.0	1357.0	778.0	1603.0	696.0	2092.0	6	
AW	1	DOWN	629.0	1995.0	75.253	75.228	75.328	0.1	42	4	4	2	3	0			578.0	2043.0	650.0	1973.0	737.0	1869.0	760.0	1801.0	747.0	1764.0	5	
IY	1	HERE	639.0	2519.0	75.455	75.438	75.488	0.05	14	6	4	2	0	0			655.0	2555.0	655.0	2555.0	634.0	2435.0	670.0	2297.0	670.0	2297.0	6	
AE	1	AND	751.0	2227.0	75.856	75.796	75.975	0.179	3	4	4	2	0	3			639.0	2281.0	742.0	2232.0	785.0	2134.0	796.0	1874.0	856.0	1923.0	6	
OW	1	DON'T	462.0	1332.0	77.639	77.624	77.684	0.06	62	4	4	2	3	3			459.0	1385.0	460.0	1359.0	482.0	1082.0	499.0	1083.0	500.0	1087.0	6	
AE	1	HAVE	807.0	2082.0	77.794	77.764	77.854	0.09	3	3	2	2	0	0			352.0	2193.0	464.0	2209.0	682.0	2118.0	740.0	1545.0	726.0	1444.0	6	
AH	1	US	600.0	1769.0	78.641	78.624	78.674	0.05	6	3	4	1	0	0			576.0	1762.0	576.0	1762.0	597.0	1761.0	581.0	1788.0	581.0	1788.0	6	
AH	1	BUT	706.0	1514.0	79.254	79.214	79.334	0.12	6	1	4	1	1	0			624.0	1245.0	704.0	1466.0	730.0	1661.0	718.0	1862.0	612.0	1949.0	5	
AH	1	UM	919.0	1382.0	79.55	79.49	79.671	0.181	6	4	1	2	0	0			877.0	1499.0	918.0	1386.0	866.0	1325.0	821.0	1006.0	640.0	782.0	6	
AH	1	STUCK	863.0	1538.0	81.731	81.691	81.811	0.12	6	1	6	1	3	0			678.0	1585.0	837.0	1552.0	928.0	1508.0	910.0	1664.0	737.0	1648.0	5	
IH	1	SINCE	497.0	1903.0	85.075	85.048	85.128	0.08	1	4	4	2	3	3			472.0	1849.0	488.0	1880.0	502.0	1931.0	472.0	1922.0	456.0	1875.0	5	
EH	1	SEVENTY	569.0	1805.0	85.845	85.825	85.885	0.06	2	3	2	2	3	2			518.0	1784.0	528.0	1787.0	625.0	1851.0	682.0	1822.0	683.0	1819.0	5	
IY	0	SEVENTY	408.0	2351.0	86.085	86.065	86.125	0.06	12	0	0	0	3	0			411.0	2304.0	410.0	2314.0	403.0	2397.0	392.0	2432.0	391.0	2436.0	5	
AE	1	YEAH	801.0	2309.0	88.906	88.833	89.053	0.22	3	0	0	0	9	0			596.0	2644.0	785.0	2342.0	988.0	2183.0	1098.0	1616.0	1176.0	2358.0	4	
AY	1	I	992.0	1379.0	92.008	92.019	92.089	0.07	41	0	0	0	0	0			999.0	1387.0	971.0	1369.0	930.0	1587.0	883.0	1898.0	804.0	1898.0	5	
AY	1	LIKE	851.0	1347.0	92.188	92.159	92.229	0.07	47	1	6	1	7	0			554.0	876.0	706.0	984.0	844.0	1254.0	815.0	1604.0	712.0	1863.0	5	
AA	1	LOT	821.0	1162.0	92.559	92.509	92.659	0.15	5	1	4	1	7	0			705.0	837.0	787.0	1094.0	888.0	1268.0	921.0	1526.0	809.0	1660.0	5	
AH	1	UH	868.0	1614.0	94.586	94.503	94.753	0.25	6	0	0	0	0	0			792.0	1926.0	868.0	1627.0	894.0	1574.0	884.0	1476.0	877.0	1475.0	6	
EY	1	CHANGED	790.0	2482.0	97.042	97.029	97.119	0.09	21	4	4	2	5	3			790.0	2482.0	591.0	2215.0	596.0	2312.0	628.0	2411.0	615.0	2460.0	4	
AA	1	LOT	882.0	1115.0	97.456	97.409	97.549	0.14	5	1	4	1	7	0			780.0	1015.0	867.0	1115.0	943.0	1185.0	966.0	1289.0	937.0	1450.0	5	
AY	1	I'VE	697.0	1582.0	97.884	97.849	97.919	0.07	41	3	2	2	0	0		m	678.0	1827.0	543.0	1589.0	639.0	1449.0	683.0	1660.0	638.0	1690.0	5	
IH	1	BEEN	499.0	1976.0	98.106	98.079	98.159	0.08	1	4	4	2	1	0			456.0	1838.0	485.0	1931.0	509.0	2048.0	530.0	2083.0	536.0	2095.0	6	
IY	1	HERE	631.0	2394.0	98.326	98.309	98.359	0.05	14	6	4	2	0	0			669.0	2431.0	669.0	2431.0	583.0	2298.0	612.0	2101.0	612.0	2101.0	6	
OW	1	YKNOW	666.0	1753.0	99.018	99.001	99.072	0.071	63	0	0	0	4	0			644.0	1796.0	666.0	1753.0	767.0	1526.0	815.0	1251.0	812.0	1191.0	6	
AY	1	I	854.0	1298.0	99.106	99.072	99.141	0.069	41	0	0	0	0	0		s	804.0	1173.0	828.0	1115.0	852.0	1169.0	836.0	1418.0	776.0	1473.0	5	
IY	1	REALLY	455.0	2123.0	99.671	99.641	99.731	0.09	11	5	4	2	7	1			454.0	2069.0	455.0	2112.0	460.0	2147.0	475.0	2249.0	512.0	2307.0	4	
IY	0	REALLY	583.0	1759.0	99.828	99.811	99.862	0.051	12	0	0	0	7	0			597.0	1653.0	597.0	1653.0	548.0	1937.0	472.0	2180.0	472.0	2180.0	5	
AO	1	LONG	756.0	767.0	100.271	100.231	100.352	0.121	53	4	6	2	7	0			712.0	704.0	754.0	756.0	769.0	815.0	784.0	866.0	757.0	916.0	5	
EY	1	WAY	636.0	1457.0	100.536	100.522	100.641	0.119	22	0	0	0	9	0			636.0	1433.0	618.0	1914.0	589.0	2235.0	528.0	2269.0	506.0	2280.0	5	
IH	0	IN	534.0	2176.0	100.661	100.641	100.701	0.06	1	4	4	2	0	0			526.0	2226.0	528.0	2221.0	556.0	2128.0	532.0	2060.0	529.0	2057.0	5	
ER	1	TERMS	480.0	1356.0	100.858	100.841	100.891	0.05	94	4	1	2	3	3			500.0	1555.0	500.0	1555.0	514.0	1509.0	523.0	1519.0	523.0	1519.0	6	
AH	1	OF	775.0	1380.0	101.684	101.621	101.811	0.19	6	3	2	2	0	0			910.0	1616.0	778.0	1388.0	743.0	1123.0	729.0	1202.0	639.0	1169.0	6	
IY	0	THE	437.0	2119.0	102.523	102.506	102.556	0.05	12	0	0	0	3	0			562.0	2191.0	562.0	2191.0	450.0	2092.0	454.0	2063.0	454.0	2063.0	5	
AH	0	AMENITIES	464.0	1944.0	102.573	102.556	102.606	0.05	*	4	1	2	0	2			460.0	1970.0	460.0	1970.0	467.0	1877.0	454.0	1681.0	454.0	1681.0	5	
IH	0	AMENITIES	601.0	1940.0	102.799	102.776	102.846	0.07	1	1	4	1	4	1			595.0	1935.0	599.0	1940.0	589.0	1937.0	522.0	1916.0	496.0	1912.0	5	
IY	0	AMENITIES	457.0	2129.0	102.919	102.896	102.966	0.07	11	3	4	2	3	0			466.0	2087.0	462.0	2103.0	444.0	2157.0	418.0	2163.0	414.0	2142.0	5	
AH	0	OF	474.0	1535.0	103.043	103.026	103.076	0.05	*	3	2	2	0	0			464.0	1558.0	464.0	1558.0	492.0	1509.0	488.0	1544.0	488.0	1544.0	5	
OW	1	YKNOW	635.0	1718.0	104.698	104.671	104.781	0.11	63	0	0	0	4	0			611.0	1840.0	641.0	1690.0	688.0	1532.0	686.0	1259.0	649.0	1066.0	5	
EH	1	RESTAURANTS	807.0	1993.0	104.931	104.911	104.971	0.06	2	3	4	1	7	4			799.0	2043.0	800.0	2038.0	813.0	1918.0	805.0	2048.0	804.0	2067.0	4	
AA	2	RESTAURANTS	834.0	1510.0	105.181	105.151	105.241	0.09	5	4	4	2	8	3			790.0	1451.0	829.0	1483.0	828.0	1565.0	807.0	1612.0	779.0	1642.0	6	
AE	1	AND	590.0	1790.0	105.451	105.411	105.531	0.12	3	4	4	2	0	3			494.0	1640.0	574.0	1768.0	626.0	1832.0	622.0	1908.0	604.0	1932.0	5	
AE	1	AND	657.0	2018.0	105.804	105.741	105.931	0.19	3	4	4	2	0	3			639.0	1933.0	658.0	2018.0	676.0	1954.0	686.0	1939.0	653.0	1903.0	5	
AE	1	AND	640.0	2034.0	106.204	106.171	106.271	0.1	3	4	4	2	0	3			580.0	1986.0	626.0	2011.0	655.0	2051.0	665.0	2033.0	649.0	2003.0	6	
UW	0	MUSEUMS	409.0	2105.0	106.428	106.411	106.461	0.05	72	3	4	2	9	2			408.0	2111.0	408.0	2111.0	409.0	2077.0	406.0	1993.0	406.0	1993.0	6	
IY	1	MUSEUMS	419.0	2170.0	106.578	106.561	106.611	0.05	11	0	0	0	3	1			417.0	2149.0	417.0	2149.0	429.0	2204.0	484.0	2188.0	484.0	2188.0	6	
AH	0	MUSEUMS	595.0	1998.0	106.631	106.611	106.671	0.06	*	4	1	2	0	3			584.0	2052.0	586.0	2045.0	589.0	1866.0	515.0	1613.0	509.0	1600.0	5	
IY	1	WE	429.0	1964.0	106.928	106.911	106.961	0.05	12	0	0	0	9	0			433.0	1947.0	433.0	1947.0	421.0	2056.0	404.0	2224.0	404.0	2224.0	4	
AO	1	ALL	785.0	1113.0	107.098	107.071	107.151	0.08	53	5	4	2	0	0			743.0	1295.0	771.0	1188.0	796.0	1020.0	791.0	914.0	778.0	882.0	5	
UH	1	GOOD	445.0	1600.0	107.368	107.351	107.401	0.05	7	1	4	2	6	0			441.0	1589.0	441.0	1589.0	452.0	1651.0	447.0	1777.0	447.0	1777.0	5	
UW	1	MOVIES	437.0	838.0	107.541	107.511	107.601	0.09	72	3	2	2	2	1			415.0	834.0	429.0	834.0	449.0	837.0	444.0	784.0	422.0	725.0	6	
IY	0	MOVIES	445.0	2182.0	107.701	107.671	107.761	0.09	11	3	4	2	1	0			424.0	1924.0	437.0	2115.0	437.0	1452.0	424.0	1092.0	421.0	1465.0	6	
AW	1	NOW	851.0	1890.0	107.95	107.901	108.111	0.21	42	0	0	0	4	0			765.0	2014.0	833.0	1774.0	866.0	1313.0	748.0	957.0	679.0	765.0	5	
AH	0	AND	680.0	1139.0	108.131	108.111	108.171	0.06	*	4	4	2	0	3			667.0	1014.0	668.0	1032.0	668.0	1341.0	650.0	1632.0	647.0	1645.0	5	
EH	1	CENTER'S	644.0	1740.0	108.781	108.761	108.821	0.06	2	4	4	2	3	1			608.0	1704.0	613.0	1712.0	674.0	1766.0	695.0	1777.0	695.0	1779.0	6	
ER	0	CENTER'S	516.0	1882.0	108.901	108.871	108.961	0.09	94	3	4	2	4	0			479.0	1845.0	516.0	1869.0	519.0	1907.0	514.0	1920.0	482.0	1858.0	5	
IH	0	BEEN	537.0	1732.0	109.128	109.111	109.161	0.05	1	4	4	2	1	0			517.0	1697.0	517.0	1697.0	559.0	1756.0	544.0	1784.0	544.0	1784.0	6	
AH	0	A	558.0	1674.0	109.208	109.191	109.241	0.05	*	0	0	0	0	0			541.0	1689.0	541.0	1689.0	556.0	1579.0	520.0	1452.0	520.0	1452.0	5	
IH	1	BIG	512.0	1983.0	109.361	109.341	109.401	0.06	1	1	6	2	1	0			500.0	1923.0	503.0	1934.0	507.0	2045.0	462.0	2125.0	459.0	2130.0	6	
UW	1	BOOST	433.0	924.0	109.611	109.561	109.711	0.15	72	3	4	1	1	3			428.0	977.0	434.0	915.0	432.0	981.0	424.0	1149.0	411.0	1542.0	5	
OW	1	SO	563.0	1522.0	110.46	110.442	110.522	0.08	63	0	0	0	3	0			532.0	1575.0	570.0	1527.0	599.0	1593.0	567.0	1607.0	549.0	1615.0	5	
EH	1	THERE'S	523.0	1896.0	110.599	110.582	110.632	0.05	2	6	4	2	3	3			511.0	1865.0	511.0	1865.0	536.0	1922.0	543.0	1894.0	543.0	1894.0	6	
OW	1	YKNOW	780.0	1654.0	111.076	111.061	111.162	0.101	63	0	0	0	4	0			773.0	1673.0	798.0	1448.0	775.0	1106.0	744.0	905.0	718.0	869.0	5	
IH	0	IT'S	720.0	1306.0	111.185	111.162	111.231	0.069	1	1	4	1	0	3			730.0	1088.0	727.0	1177.0	679.0	1501.0	559.0	1685.0	536.0	1698.0	5	
AH	0	A	638.0	1212.0	111.395	111.362	111.462	0.1	*	0	0	0	0	0			602.0	1429.0	618.0	1203.0	716.0	1257.0	791.0	1139.0	849.0	966.0	5	
OW	1	WHOLE	781.0	1269.0	111.482	111.472	111.591	0.119	62	5	4	2	0	0			781.0	1269.0	944.0	1502.0	858.0	1643.0	707.0	951.0	521.0	612.0	5	
AW	1	TOWN	783.0	1875.0	112.212	112.192	112.311	0.119	42	4	4	2	3	0			739.0	1889.0	826.0	1823.0	683.0	1340.0	709.0	977.0	824.0	1635.0	6	
AH	1	WAS	669.0	1078.0	112.628	112.602	112.681	0.079	6	3	4	2	9	0			561.0	906.0	623.0	1010.0	675.0	1255.0	662.0	1435.0	622.0	1451.0	6	
AY	1	I	839.0	1849.0	112.881	112.841	112.921	0.08	41	0	0	0	0	0		m	380.0	1375.0	486.0	1371.0	616.0	1697.0	598.0	1698.0	517.0	1654.0	6	
ER	1	FIRST	493.0	1445.0	113.055	113.031	113.102	0.071	94	3	4	1	1	3			428.0	1528.0	443.0	1520.0	476.0	1511.0	455.0	1748.0	443.0	1764.0	6	
EY	1	CAME	610.0	2161.0	113.297	113.281	113.362	0.081	21	4	1	2	6	0			567.0	2163.0	602.0	2149.0	601.0	2129.0	578.0	2110.0	543.0	2078.0	6	
AH	1	BUT	703.0	1526.0	114.353	114.306	114.446	0.14	6	1	4	1	1	0			662.0	1719.0	685.0	1467.0	740.0	1593.0	759.0	1783.0	716.0	1993.0	4	
IH	0	IT'S	513.0	2070.0	114.533	114.516	114.566	0.05	1	1	4	1	0	3			520.0	2066.0	520.0	2066.0	509.0	2078.0	498.0	2093.0	498.0	2093.0	5	
IH	1	STILL	505.0	1861.0	114.876	114.856	114.916	0.06	1	5	4	2	3	0			477.0	1876.0	481.0	1875.0	549.0	1781.0	619.0	1552.0	623.0	1534.0	5	
AH	0	RELATIVELY	609.0	1102.0	116.022	116.002	116.062	0.06	*	1	4	1	7	2			617.0	1027.0	616.0	1037.0	584.0	1233.0	515.0	1447.0	511.0	1458.0	5	
IY	0	RELATIVELY	449.0	2179.0	116.319	116.302	116.352	0.05	12	0	0	0	8	0			459.0	2160.0	459.0	2160.0	428.0	2230.0	390.0	2292.0	390.0	2292.0	4	
IY	1	CHEAP	435.0	2245.0	116.525	116.492	116.592	0.1	11	1	1	1	5	0			423.0	2207.0	437.0	2241.0	435.0	2286.0	432.0	1568.0	437.0	1788.0	6	
AH	0	AND	489.0	1790.0	116.699	116.682	116.732	0.05	*	4	4	2	0	3			526.0	1809.0	526.0	1809.0	498.0	1817.0	504.0	1909.0	504.0	1909.0	5	
IY	1	EASY	406.0	2258.0	116.955	116.932	117.002	0.07	11	3	4	2	0	1			425.0	2176.0	392.0	2210.0	406.0	2311.0	411.0	2274.0	419.0	2255.0	6	
IH	1	GET	567.0	2212.0	117.309	117.292	117.342	0.05	1	1	4	1	6	0			546.0	2237.0	546.0	2237.0	590.0	2162.0	623.0	2059.0	623.0	2059.0	6	
ER	0	AROUND	591.0	1555.0	117.412	117.372	117.492	0.12	94	0	0	0	0	1			607.0	1895.0	609.0	1666.0	600.0	1472.0	571.0	1465.0	595.0	1473.0	4	
AW	1	AROUND	868.0	1759.0	117.536	117.492	117.722	0.23	42	4	4	2	7	3			836.0	1741.0	963.0	1754.0	930.0	1777.0	773.0	1353.0	578.0	930.0	6	
AE	1	AND	443.0	2098.0	118.616	118.539	118.769	0.23	3	4	4	2	0	3			481.0	2152.0	432.0	2114.0	669.0	2066.0	786.0	1924.0	644.0	1972.0	5	
AH	1	UH	800.0	1740.0	118.996	118.939	119.109	0.17	6	0	0	0	0	0			599.0	1766.0	782.0	1768.0	842.0	1640.0	852.0	1552.0	835.0	1601.0	6	
AA	1	GOT	731.0	1928.0	119.835	119.818	119.868	0.05	5	1	4	1	6	0			712.0	1942.0	712.0	1942.0	755.0	1920.0	748.0	1538.0	748.0	1538.0	6	
AH	0	A	663.0	1142.0	119.918	119.898	119.958	0.06	*	0	0	0	0	0			633.0	1244.0	637.0	1229.0	710.0	1074.0	740.0	975.0	739.0	968.0	6	
AA	1	LOT	828.0	1170.0	120.031	120.008	120.078	0.07	5	1	4	1	7	0			766.0	1074.0	792.0	1105.0	871.0	1342.0	810.0	1257.0	791.0	1307.0	6	
