age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	ipa_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
y						s31	f		0			AH	1	WORK	STUDY		726.7	2044.3	3085.9	80.5	91.8	669.7	21.141	21.114	21.194	0.08	uh	ʌ	stop	apical	voiced	oral_apical	one_fol_syll			T	D	internal	3	W ER1 K	S T AH1 D IY0		644.0	2046.8	688.0	2051.7	756.2	2033.5	739.9	2041.5	702.5	2028.8	6
y						s31	f		0			IY	0	WORK	STUDY		498.8	2628.3	3139.2	110.1	114.0	356.4	21.274	21.244	21.334	0.09	iyF	iF				oral_apical				D		final	5	W ER1 K	S T AH1 D IY0		512.3	2473.2	500.9	2579.5	497.6	2713.2	523.6	2764.6	513.9	2785.0	5
y						s31	f		0			OW	1		SO	IT'S	740.3	1835.7	3172.9	173.1	84.0	245.1	21.824	21.816	21.906	0.09	owF	owF				oral_apical				S	IH0	final	2		S OW1	IH0 T S	740.3	1835.7	735.0	1802.5	706.1	1673.2	652.8	1551.4	629.7	1520.8	5
y						s31	f		0			IH	0	SO	IT'S		591.8	1653.0	2968.7	126.3	113.8	346.4	21.926	21.906	21.966	0.06	i	ɪ	stop	apical	voiceless		complex_coda			OW1	T	initial	1	S OW1	IH0 T S		604.8	1601.1	603.3	1607.5	577.7	1716.1	539.4	1803.7	534.5	1808.9	5
y						s31	f		0			AY	1	PART	TIME		947.5	1827.6	2852.5	266.2	65.8	853.3	22.725	22.726	22.986	0.26	ay	aj	nasal	labial	voiced	oral_apical				T	M	internal	2	P AA1 R T	T AY1 M		788.2	1781.3	757.3	1740.1	719.3	1804.3	691.2	1963.0	616.7	2209.2	6
y						s31	f		0			AH	0		AND		643.9	2269.5	3701.5	139.4	215.8	128.3	23.979	23.829	24.279	0.45	@	ə	nasal	apical	voiced		complex_coda				N	initial	1		AH0 N D		623.8	2578.7	643.9	2269.5	684.3	2128.9	718.5	2076.2	669.8	2011.3	5
y						s31	f		0			AY	1		I		971.8	1702.3	3128.6	131.4	119.2	520.4	25.272	25.247	25.677	0.43	ay	aj										coextensive	1		AY1		913.1	1770.4	782.3	1922.9	604.5	2399.6	479.3	2745.5	414.3	2811.2	4
y						s31	f		0			UH	1	AM	FULL	TIME	463.1	930.8	1430.8	210.0	354.7	1164.5	26.583	26.563	26.623	0.06	u	ʊ	lateral	apical	voiced	oral_labial				F	L	internal	2	EY1 EH1 M	F UH1 L	T AY1 M	469.5	1039.3	461.9	1037.3	509.3	889.2	511.3	922.3	510.0	934.9	6
y						s31	f		0			AY	1	FULL	TIME	STUDENT	993.3	1750.1	3387.6	202.6	178.8	704.9	26.794	26.793	26.883	0.09	ay	aj	nasal	labial	voiced	oral_apical			m	T	M	internal	2	F UH1 L	T AY1 M	S T UW1 D AH0 N T	994.7	1776.3	961.1	1770.2	831.1	1785.5	801.1	1927.4	764.1	1947.2	5
y						s31	f		0			UW	1	TIME	STUDENT		357.3	1813.0	2822.4	130.1	1803.8	291.4	27.13	27.123	27.183	0.06	Tuw	Tu	stop	apical	voiced	oral_apical	one_fol_syll			T	D	internal	3	T AY1 M	S T UW1 D AH0 N T		357.3	1813.0	362.2	1797.3	435.1	2074.8	450.4	2209.9	449.7	2207.9	5
y						s31	f		0			AH	0	TIME	STUDENT		445.1	2025.8	2908.7	337.4	321.1	229.0	27.243	27.213	27.303	0.09	@	ə	nasal	apical	voiced	oral_apical	complex_coda			D	N	internal	5	T AY1 M	S T UW1 D AH0 N T		337.0	2061.1	410.0	2029.2	523.3	2012.0	498.6	1967.1	418.8	1915.6	5
y						s31	f		0			OW	1		SO		538.9	1926.8	3122.6	594.8	130.2	229.4	28.325	28.262	28.462	0.2	owF	owF				oral_apical				S		final	2		S OW1		836.9	1910.6	531.3	1931.1	758.2	1613.7	585.6	1350.2	551.9	1199.7	5
y						s31	f		0			AY	1		I	WAS	948.9	1943.9	3045.0	191.3	151.0	235.9	29.297	29.289	29.359	0.07	ay	aj							m		W	coextensive	1		AY1	W AH1 Z	590.3	1858.8	867.5	1915.5	944.5	1992.4	909.5	2002.3	848.3	1940.6	5
y						s31	f		0			AH	1	I	WAS	WORKING	736.1	1561.3	2872.9	151.1	181.6	123.9	29.489	29.449	29.569	0.12	uh	ʌ	fricative	apical	voiced	w/y				W	Z	internal	2	AY1	W AH1 Z	W ER1 K IH0 NG	580.5	1323.3	712.9	1515.6	759.8	1658.5	705.3	1751.4	551.4	1742.9	5
y						s31	f		0			ER	1	WAS	WORKING	SOMEWHERE	678.7	1563.3	3983.2	347.7	606.8	595.4	29.726	29.699	29.779	0.08	*hr	ə˞	stop	velar	voiceless	w/y	one_fol_syll			W	K	internal	2	W AH1 Z	W ER1 K IH0 NG	S AH1 M W EH2 R	604.0	1279.4	657.1	1423.8	677.1	1694.1	531.8	1744.2	597.0	1971.3	4
y						s31	f		0			IH	0	ELSE	BEFORE	BUT	428.0	1290.1	2672.9	248.2	327.7	354.5	30.466	30.449	30.499	0.05	i	ɪ	fricative	labiodental	voiceless	oral_labial	one_fol_syll			B	F	internal	2	EH1 L S	B IH0 F AO1 R	B AH1 T	468.7	1412.6	468.7	1412.6	490.0	1310.6	492.7	1240.7	492.7	1240.7	5
y						s31	f		0			IH	0	BUT	IT		745.4	1964.6	3077.6	99.0	145.1	148.2	30.922	30.899	30.969	0.07	i	ɪ	stop	apical	voiceless					T	T	initial	1	B AH1 T	IH0 T		760.9	1938.0	754.8	1954.6	729.9	1981.1	701.4	2034.2	692.5	2040.9	5
y						s31	f		0			IH	0		IT	WAS	582.3	2241.8	3012.1	376.9	292.2	177.3	31.263	31.24	31.31	0.07	i	ɪ	stop	apical	voiceless						T	initial	1		IH0 T	W AA1 Z	589.5	2229.4	581.9	2238.2	636.2	2173.4	653.3	1918.6	653.2	1873.3	5
y						s31	f		0			AY	1		I	NEEDED	883.9	1952.9	3068.2	245.0	104.4	227.8	31.981	31.965	32.044	0.079	ay	aj									N	coextensive	1		AY1	N IY1 D IH0 D	708.5	2022.8	835.2	1892.6	862.6	2030.1	807.4	2285.1	750.1	2542.1	5
y						s31	f		0			IY	1	I	NEEDED	SOMEWHERE	367.1	2916.6	4322.3	243.9	63.3	620.0	32.117	32.084	32.184	0.1	iy	i	stop	apical	voiced	nasal_apical	one_fol_syll			N	D	internal	2	AY1	N IY1 D IH0 D	S AH1 M W EH2 R	367.1	2951.3	370.8	2918.0	362.4	2919.2	348.9	2904.6	325.5	2831.3	3
y						s31	f		0			IH	0	I	NEEDED	SOMEWHERE	383.3	2200.3	3185.0	100.8	304.9	647.1	32.238	32.215	32.285	0.07	i	ɪ	stop	apical	voiced	oral_apical				D	D	internal	4	AY1	N IY1 D IH0 D	S AH1 M W EH2 R	359.7	2298.1	372.1	2235.1	400.3	2176.1	398.4	2121.2	392.4	2111.4	4
y						s31	f		0			AH	1	NEEDED	SOMEWHERE	ON	713.8	1856.2	2861.2	206.1	64.5	453.2	32.424	32.404	32.465	0.061	uh	ʌ	nasal	labial	voiced	oral_apical	one_fol_syll			S	M	internal	2	N IY1 D IH0 D	S AH1 M W EH2 R	AA1 N	684.1	1902.5	690.2	1892.4	759.7	1790.5	632.6	1446.7	634.8	1445.5	6
y						s31	f		0			AA	1	SOMEWHERE	ON	CAMPUS	922.7	1616.7	2559.1	267.4	169.8	406.0	32.661	32.624	32.734	0.11	o	ɑ	nasal	apical	voiced					R	N	initial	1	S AH1 M W EH2 R	AA1 N	K AE1 M P AH0 S	908.1	1664.2	931.9	1629.2	932.5	1615.6	926.3	1696.1	826.8	1833.5	5
y						s31	f		0			AE	1	ON	CAMPUS		629.7	2847.2	3686.8	207.3	139.1	591.0	32.947	32.914	33.014	0.1	ae	æ	nasal	labial	voiced	velar	complex_one_syl			K	M	internal	2	AA1 N	K AE1 M P AH0 S		408.6	2832.5	593.9	2839.7	695.2	2869.0	758.2	2596.6	775.5	2141.0	5
y						s31	f		0			AH	0	ON	CAMPUS		646.8	1857.3	3145.2	352.1	231.7	296.5	33.148	33.114	33.215	0.101	@	ə	fricative	apical	voiceless	oral_labial				P	S	internal	5	AA1 N	K AE1 M P AH0 S		708.2	1863.8	640.3	1827.6	666.1	1872.6	681.0	1837.0	485.1	1811.9	4
y						s31	f		0			IY	0	TO	BE	CLOSE	362.0	2125.7	2640.9	109.9	317.4	206.0	34.111	34.091	34.151	0.06	iyF	iF				oral_labial				B	K	final	2	T AH0	B IY0	K L OW1 Z	365.5	2032.8	365.7	2043.3	349.5	2255.9	313.0	2130.3	310.2	2112.8	5
y						s31	f		0			OW	1	BE	CLOSE	SO	645.3	1302.2	3467.6	230.9	296.4	452.2	34.337	34.321	34.451	0.13	ow	ow	fricative	apical	voiced	obstruent_liquid				L	Z	internal	3	B IY0	K L OW1 Z	S OW1	643.7	1581.2	640.0	1325.0	702.7	1834.0	601.0	1395.0	894.9	2979.3	4
y						s31	f		0			IH	1	I	DIDN'T	HAVE	589.8	2080.4	2872.8	265.8	151.2	163.6	34.781	34.761	34.821	0.06	i	ɪ	nasal	apical	voiced	oral_apical	complex_coda			D	N	internal	2	AY1	D IH1 N T	HH AE1 V	568.8	2047.1	571.7	2051.4	619.5	2113.6	682.6	2101.8	685.9	2097.9	6
y						s31	f		0			AH	0	HAVE	TO	DRIVE	402.4	1897.3	2889.5	178.8	141.0	566.6	35.038	35.021	35.071	0.05	@	ə				oral_apical				T	D	final	2	HH AE1 V	T AH0	D R AY1 V	420.4	1926.2	420.4	1926.2	454.9	1893.2	443.7	1892.9	443.7	1892.9	5
y						s31	f		0			AY	1	TO	DRIVE		867.0	1830.4	3403.9	226.8	179.4	2803.6	35.221	35.191	35.251	0.06	ay	aj	fricative	labiodental	voiced	obstruent_liquid			m	R	V	internal	3	T AH0	D R AY1 V		710.9	1835.5	791.9	1837.6	860.7	1850.2	876.6	1817.8	908.8	1824.1	4
y						s31	f		0			AY	1		I'M	A	888.3	1858.1	3223.3	136.1	70.9	468.0	40.88	40.868	40.918	0.05	ay	aj	nasal	labial	voiced				m		M	initial	1		AY1 M	AH0	1243.5	2561.9	975.8	2101.3	888.3	1858.1	848.8	1935.4	823.7	1930.5	4
y						s31	f		0			AH	0	I'M	A	SENIOR	534.2	1941.1	2897.1	208.0	90.3	161.1	40.998	40.978	41.038	0.06	@	ə								M	S	coextensive	1	AY1 M	AH0	S IY1 N Y ER0	521.1	1903.5	523.2	1907.1	527.5	2026.3	463.8	1718.0	455.4	1696.4	5
y						s31	f		0			IY	1	A	SENIOR	AND	407.0	2726.4	2899.9	112.7	406.3	482.9	41.215	41.188	41.268	0.08	iy	i	nasal	apical	voiced	oral_apical	one_fol_syll			S	N	internal	2	AH0	S IY1 N Y ER0	AH0 N D	339.7	2219.6	382.5	2649.7	384.2	1553.2	339.3	758.8	310.5	835.4	6
y						s31	f		0			ER	0	A	SENIOR	AND	696.9	1943.2	2408.6	316.3	94.4	178.7	41.468	41.398	41.608	0.21	*hr	ə˞				w/y				Y	AH0	final	5	AH0	S IY1 N Y ER0	AH0 N D	685.7	2093.2	695.1	1951.9	686.2	1919.2	715.1	1838.5	711.4	1902.7	5
y						s31	f		0			AH	0	SENIOR	AND		626.8	1948.3	2377.5	235.8	49.6	1823.3	41.625	41.608	41.658	0.05	@	ə	nasal	apical	voiced		complex_coda			ER0	N	initial	1	S IY1 N Y ER0	AH0 N D		621.2	1950.7	621.2	1950.7	628.7	1949.3	579.5	1945.6	579.5	1945.6	4
y						s31	f		0			AY	1		I	JUST	885.8	1855.0	2793.2	244.0	57.8	2175.0	41.827	41.778	41.928	0.15	ay	aj									JH	coextensive	1		AY1	JH IH0 S T	510.8	1240.9	789.5	1433.6	666.0	1556.4	797.4	2061.7	731.5	2410.5	6
y						s31	f		0			IH	0	I	JUST	STARTED	409.4	2113.4	3187.6	145.1	534.7	375.6	42.038	42.018	42.078	0.06	i	ɪ	fricative	apical	voiceless	palatal	complex_coda			JH	S	internal	2	AY1	JH IH0 S T	S T AA1 R T IH0 D	473.2	2245.5	379.3	2208.4	410.0	2034.2	376.2	1892.3	372.0	1888.3	4
y						s31	f		0			IH	0	JUST	STARTED		462.9	2058.2	3374.6	235.1	242.5	948.5	42.435	42.418	42.468	0.05	i	ɪ	stop	apical	voiced	oral_apical				T	D	internal	6	JH IH0 S T	S T AA1 R T IH0 D		464.0	2051.4	464.0	2051.4	457.1	2053.9	436.8	2005.5	436.8	2005.5	4
y						s31	f		0			AY	1		MY	ART	844.1	1757.2	3091.7	114.2	87.2	289.8	43.067	43.021	43.171	0.15	ay	aj				nasal_labial				M	AA1	final	2		M AY1	AA1 R T	463.7	1570.9	832.6	1658.2	828.1	1832.9	767.9	2251.6	734.3	2230.7	5
y						s31	f		0			AA	1	MY	ART		739.8	1826.8	2796.4	171.9	175.6	219.6	43.201	43.171	43.261	0.09	ahr	ar	central	apical	voiced		complex_coda			AY1	R	initial	1	M AY1	AA1 R T		695.0	1979.5	721.6	1881.2	812.9	1723.9	861.8	1661.3	879.0	1644.9	5
y						s31	f		0			EY	1		MAJOR		660.0	2626.6	2981.2	171.2	249.5	753.5	43.834	43.797	43.927	0.13	ey	ej	affricate	palatal	voiced	nasal_labial	one_fol_syll			M	JH	internal	2		M EY1 JH ER0		599.3	2107.5	660.0	2634.8	642.3	2755.3	610.7	2790.5	490.9	2624.1	5
y						s31	f		0			ER	0		MAJOR		585.4	1848.3	2385.1	179.2	89.4	765.6	44.114	44.017	44.307	0.29	*hr	ə˞				palatal				JH		final	4		M EY1 JH ER0		546.8	1930.7	590.0	1849.3	550.9	1851.7	536.8	1846.8	525.7	1427.2	5
y						s31	f		0			IH	1	IN	SPRING	SO	749.8	2119.5	2578.4	220.5	270.1	443.5	45.017	44.964	45.124	0.16	i	ɪ	nasal	velar	voiced	obstruent_liquid				R	NG	internal	4	IH0 N	S P R IH1 NG	S OW1	611.1	1959.5	742.0	2104.6	724.9	2147.0	686.4	2472.0	596.6	2709.1	4
y						s31	f		0			OW	1	SPRING	SO	I	743.0	1842.1	3073.2	176.3	84.6	310.5	45.506	45.464	45.684	0.22	owF	owF				oral_apical				S	AY1	final	2	S P R IH1 NG	S OW1	AY1	743.0	1842.1	608.3	1341.9	552.3	820.9	670.4	776.7	594.0	997.2	6
y						s31	f		0			AY	1	SO	I	STILL	825.8	1673.2	2833.7	84.9	103.0	239.6	45.739	45.684	45.824	0.14	ay	aj								OW1	S	coextensive	1	S OW1	AY1	S T IH1 L	726.4	1123.0	772.9	1281.7	824.9	1710.8	760.5	2130.6	502.3	2456.9	5
y						s31	f		0			AE	1	STILL	HAVE	ABOUT	805.3	1515.3	2704.0	420.2	121.5	169.6	46.104	46.084	46.144	0.06	ae	æ	fricative	labiodental	voiced					HH	V	internal	2	S T IH1 L	HH AE1 V	AH0 B AW1 T	933.7	1680.2	931.3	1676.9	690.5	1200.2	683.3	878.2	688.3	876.4	6
y						s31	f		0			AW	1	HAVE	ABOUT	FOUR	818.8	1491.8	2777.9	86.7	242.5	92.5	46.306	46.284	46.374	0.09	aw	aw	stop	apical	voiceless	oral_labial				B	T	internal	3	HH AE1 V	AH0 B AW1 T	F AO1 R	753.2	1491.5	834.1	1493.2	922.2	1498.7	918.7	1417.6	902.9	1374.7	5
y						s31	f		0			ER	0	FOUR	QUARTERS	LEFT	505.6	1845.9	2122.3	151.2	144.8	663.8	46.867	46.844	46.914	0.07	*hr	ə˞	fricative	apical	voiced	oral_apical				T	Z	internal	6	F AO1 R	K W AO1 R T ER0 Z	L EH1 F T	486.0	1851.6	495.0	1848.3	518.1	1857.7	498.9	1892.4	494.0	1889.8	5
y						s31	f		0			EH	1	QUARTERS	LEFT		914.9	1685.9	3323.9	78.8	219.7	729.8	47.091	47.064	47.144	0.08	e	ɛ	fricative	labiodental	voiceless	liquid	complex_coda			L	F	internal	2	K W AO1 R T ER0 Z	L EH1 F T		863.5	1575.8	898.5	1641.7	940.6	1734.6	942.4	1726.5	946.2	1748.9	4
y						s31	f		0			AH	1		BUT		753.5	1707.5	2868.6	215.0	215.2	166.7	48.413	48.39	48.46	0.07	uh	ʌ	stop	apical	voiceless	oral_labial				B	T	internal	2		B AH1 T		746.8	1652.4	715.4	1643.5	784.4	1804.2	773.0	1886.5	779.4	1904.0	4
y						s31	f		0			AY	1		I	AM	850.4	1897.9	3002.8	210.9	90.1	371.6	48.561	48.52	48.61	0.09	ay	aj							m		EY1	coextensive	1		AY1	EY1 EH1 M	634.4	1866.2	767.7	1882.9	868.7	1888.1	816.5	1914.1	928.9	1960.6	5
y						s31	f		0			EY	1	I	AM	A	682.8	2076.7	2816.4	334.0	521.3	760.9	48.647	48.61	48.69	0.08	ey	ej					one_fol_syll			AY1	EH1	initial	1	AY1	EY1 EH1 M	AH0	284.9	1084.8	456.1	1513.1	676.4	2029.6	639.5	1805.4	559.0	1630.8	6
y						s31	f		0			AH	0	AM	A	SENIOR	588.6	1762.2	2956.1	285.8	155.3	586.1	48.79	48.77	48.83	0.06	@	ə								M	S	coextensive	1	EY1 EH1 M	AH0	S IY1 N Y ER0	571.4	1720.9	574.6	1725.2	564.3	1818.1	586.6	2089.5	586.1	2096.1	4
y						s31	f		0			IY	1	A	SENIOR		479.6	2821.3	nan	316.0	199.8	nan	48.97	48.95	49.01	0.06	iy	i	nasal	apical	voiced	oral_apical	one_fol_syll			S	N	internal	2	AH0	S IY1 N Y ER0		1047.5	2918.7	972.6	2911.6	416.5	2732.9	417.7	2789.9	416.2	2796.1	3
y						s31	f		0			ER	0	A	SENIOR		653.2	1998.1	2687.9	318.4	532.5	439.8	49.133	49.1	49.2	0.1	*hr	ə˞				w/y				Y		final	5	AH0	S IY1 N Y ER0		496.3	2317.3	623.3	2047.4	723.7	1987.8	719.6	1958.6	697.6	1991.5	5
y						s31	f		0			EH	1		WELL		823.4	1716.2	2946.4	96.1	95.8	66.8	52.264	52.201	52.391	0.19	e	ɛ	lateral	apical	voiced	w/y				W	L	internal	2		W EH1 L		661.8	1377.0	815.2	1716.9	852.5	1525.1	856.1	1557.5	904.3	1432.2	5
y						s31	f		0			AO	2		ALTOGETHER		967.6	1188.3	3590.9	127.3	290.9	300.4	52.725	52.692	52.792	0.1	oh	ɔ	lateral	apical	voiced		complex_two_syl				L	initial	1		AO2 L T AH0 G EH1 DH ER0		935.5	1178.0	951.3	1188.2	979.3	1191.1	886.4	1154.9	858.3	1168.9	5
y						s31	f		0			AH	0		ALTOGETHER		440.3	2157.5	2731.5	324.1	231.3	1550.2	52.962	52.942	53.002	0.06	@	ə	stop	velar	voiced	oral_apical	two_fol_syl			T	G	internal	4		AO2 L T AH0 G EH1 DH ER0		546.1	2043.7	528.3	2055.8	485.6	2148.0	404.3	1821.3	396.1	1759.0	6
y						s31	f		0			EH	1		ALTOGETHER		754.6	2150.6	2920.8	110.3	225.9	215.0	53.112	53.072	53.192	0.12	e	ɛ	fricative	interdental	voiced	velar	one_fol_syll			G	DH	internal	6		AO2 L T AH0 G EH1 DH ER0		579.9	2424.9	732.4	2203.8	796.9	2035.6	816.2	1934.6	771.4	1824.2	4
y						s31	f		0			ER	0		ALTOGETHER		694.3	1803.1	2179.9	106.4	101.8	283.2	53.375	53.262	53.602	0.34	*hr	ə˞				oral_apical				DH		final	8		AO2 L T AH0 G EH1 DH ER0		706.1	1828.8	695.1	1801.3	666.9	1800.3	642.2	1881.8	162.3	1799.9	5
y						s31	f		0			IH	1	I'VE	BEEN		560.5	1979.7	2848.7	159.1	273.5	172.1	53.849	53.822	53.902	0.08	i	ɪ	nasal	apical	voiced	oral_labial				B	N	internal	2	AY1 V	B IH1 N		493.5	1909.2	535.1	1939.1	610.8	2065.7	673.3	2096.4	662.8	2063.0	5
y						s31	f		0			AY	1		I	STARTED	1037.6	1789.1	3136.8	224.6	239.0	733.8	54.611	54.604	54.714	0.11	ay	aj									S	coextensive	1		AY1	S T AA1 R T IH0 D	1375.4	2215.2	1014.3	1811.8	963.9	1924.2	856.4	2006.7	704.0	2393.8	4
y						s31	f		0			AA	1	I	STARTED	IN	790.5	1866.1	3465.9	638.5	339.5	936.0	54.957	54.934	55.004	0.07	ahr	ar	central	apical	voiced	oral_apical	complex_one_syl			T	R	internal	3	AY1	S T AA1 R T IH0 D	IH0 N	740.3	1943.8	743.3	1875.5	835.0	1849.3	824.5	1833.0	823.9	1840.5	4
y						s31	f		0			IH	0	I	STARTED	IN	561.1	2042.6	2955.0	186.7	128.8	181.1	55.151	55.124	55.204	0.08	i	ɪ	stop	apical	voiced	oral_apical				T	D	internal	6	AY1	S T AA1 R T IH0 D	IH0 N	531.8	2024.7	551.4	2030.8	565.4	2070.1	542.6	2067.9	520.2	2049.4	4
y						s31	f		0			IH	0	STARTED	IN	NINETY	496.8	2051.2	2977.2	94.4	206.3	105.7	55.301	55.264	55.374	0.11	i	ɪ	nasal	apical	voiced					D	N	initial	1	S T AA1 R T IH0 D	IH0 N	N AY1 N T IY0	441.6	2027.8	488.7	2030.4	541.1	2144.9	600.8	2143.0	620.1	2046.9	4
y						s31	f		0			AY	1	IN	NINETY	ONE	951.9	1884.7	2017.7	149.1	147.4	1370.7	55.574	55.514	55.654	0.14	ay	aj	nasal	apical	voiced	nasal_apical	complex_one_syl		s	N	N	internal	2	IH0 N	N AY1 N T IY0	W AH1 N	563.6	1722.5	933.0	1849.5	951.7	1871.2	880.6	1918.8	440.3	891.2	6
y						s31	f		0			IY	0	IN	NINETY	ONE	498.6	2800.5	3247.0	110.8	328.7	800.6	55.771	55.754	55.804	0.05	iyF	iF				oral_apical				T	W	final	5	IH0 N	N AY1 N T IY0	W AH1 N	877.3	2853.0	877.3	2853.0	321.5	2636.3	322.5	2213.6	322.5	2213.6	4
y						s31	f		0			AH	1	NINETY	ONE		772.2	1105.1	2568.9	435.5	233.7	868.1	55.934	55.894	56.014	0.12	uh	ʌ	nasal	apical	voiced	w/y				W	N	internal	2	N AY1 N T IY0	W AH1 N		625.3	991.7	765.8	1070.3	811.9	1165.1	872.7	1447.6	928.9	1708.9	5
y						s31	f		0			AE	1		THAT	WAS	803.3	1969.5	3099.8	73.1	93.1	177.3	56.506	56.486	56.546	0.06	ae	æ	stop	apical	voiceless	oral_apical				DH	T	internal	2		DH AE1 T	W AO1 Z	765.3	1990.3	764.5	1989.7	838.1	1925.8	870.7	1825.6	871.3	1819.6	5
y						s31	f		0			ER	0		WINTER	NINETY	724.6	1850.8	2486.4	169.5	156.5	582.2	57.421	57.381	57.501	0.12	*hr	ə˞				oral_apical				T	N	final	5		W IH1 N T ER0	N AY1 N T IY0	606.1	1892.9	719.9	1864.8	716.5	1782.7	674.8	1573.9	560.4	1394.9	5
y						s31	f		0			AY	1	WINTER	NINETY	ONE	925.5	1969.0	2971.8	252.4	117.1	512.5	57.609	57.571	57.651	0.08	ay	aj	nasal	apical	voiced	nasal_apical	complex_one_syl		s	N	N	internal	2	W IH1 N T ER0	N AY1 N T IY0	W AH1 N	458.6	1860.1	601.5	1874.5	891.4	1926.9	902.1	2030.4	849.1	2156.5	5
y						s31	f		0			IY	0	WINTER	NINETY	ONE	462.9	2625.5	2885.9	161.4	225.1	232.5	57.748	57.731	57.781	0.05	iyF	iF				oral_apical				T	W	final	5	W IH1 N T ER0	N AY1 N T IY0	W AH1 N	451.1	2634.3	451.1	2634.3	469.0	2519.1	481.8	2169.4	481.8	2169.4	5
y						s31	f		0			AH	1	NINETY	ONE		839.6	1304.7	2652.2	482.8	531.2	814.5	57.848	57.821	57.901	0.08	uh	ʌ	nasal	apical	voiced	w/y				W	N	internal	2	N AY1 N T IY0	W AH1 N		655.1	1194.6	772.9	1255.1	924.2	1475.2	864.5	1689.7	800.8	1745.3	5
